년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,연도,월,권역,분기
2018-05,서귀포시,정방동,비알콜 음료점업,4496,54092760,4796610.068,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,정방동,빵 및 과자류 소매업,7081,127587280,4796610.068,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,정방동,서양식 음식점업,4613,123247130,4796610.068,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,정방동,스포츠 및 레크레이션 용품 임대업,3814,555122880,4796610.068,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,정방동,일식 음식점업,5452,525552070,4796610.068,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,정방동,중식 음식점업,2326,74481547,4796610.068,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,정방동,한식 음식점업,35175,1663658694,4796610.068,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중문동,관광 민예품 및 선물용품 소매업,137,5705100,9430477.924,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중문동,기타 외국식 음식점업,547,24754500,9430477.924,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중문동,비알콜 음료점업,518,2761050,9430477.924,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중문동,빵 및 과자류 소매업,3215,54521938,9430477.924,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중문동,서양식 음식점업,4974,214392623,9430477.924,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중문동,스포츠 및 레크레이션 용품 임대업,593,28876600,9430477.924,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중문동,일식 음식점업,1176,180846500,9430477.924,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중문동,중식 음식점업,1476,47926100,9430477.924,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중문동,한식 음식점업,18192,968800510,9430477.924,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중앙동,관광 민예품 및 선물용품 소매업,1426,60550660,5025103.24,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중앙동,기타 수상오락 서비스업,1,549000,5025103.24,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중앙동,기타 외국식 음식점업,745,47330000,5025103.24,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중앙동,비알콜 음료점업,4496,54092760,5025103.24,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중앙동,빵 및 과자류 소매업,7081,127587280,5025103.24,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중앙동,서양식 음식점업,4613,123247130,5025103.24,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중앙동,스포츠 및 레크레이션 용품 임대업,3814,555122880,5025103.24,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중앙동,일식 음식점업,5452,525552070,5025103.24,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중앙동,중식 음식점업,2326,74481547,5025103.24,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,중앙동,한식 음식점업,35175,1663658694,5025103.24,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,천지동,관광 민예품 및 선물용품 소매업,1543,67103660,7978947.193,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,천지동,기타 수상오락 서비스업,1,549000,7978947.193,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,천지동,기타 외국식 음식점업,1418,61932300,7978947.193,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,천지동,비알콜 음료점업,6091,69991960,7978947.193,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,천지동,빵 및 과자류 소매업,8209,142860370,7978947.193,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,천지동,서양식 음식점업,6264,150250630,7978947.193,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,천지동,스포츠 및 레크레이션 용품 임대업,3827,563590480,7978947.193,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,천지동,일식 음식점업,5662,537486670,7978947.193,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,천지동,중식 음식점업,2951,91990547,7978947.193,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,천지동,한식 음식점업,41975,1950477748,7978947.193,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,표선면,관광 민예품 및 선물용품 소매업,534,83472960,12127852.55,2018,5,서귀포시 동부권역,2/4분기
2018-05,서귀포시,표선면,기타 외국식 음식점업,98,2623000,12127852.55,2018,5,서귀포시 동부권역,2/4분기
2018-05,서귀포시,표선면,비알콜 음료점업,1125,13362100,12127852.55,2018,5,서귀포시 동부권역,2/4분기
2018-05,서귀포시,표선면,빵 및 과자류 소매업,1370,22041800,12127852.55,2018,5,서귀포시 동부권역,2/4분기
2018-05,서귀포시,표선면,서양식 음식점업,1936,36577892,12127852.55,2018,5,서귀포시 동부권역,2/4분기
2018-05,서귀포시,표선면,스포츠 및 레크레이션 용품 임대업,1073,30149550,12127852.55,2018,5,서귀포시 동부권역,2/4분기
2018-05,서귀포시,표선면,일식 음식점업,1011,158133000,12127852.55,2018,5,서귀포시 동부권역,2/4분기
2018-05,서귀포시,표선면,중식 음식점업,724,21702000,12127852.55,2018,5,서귀포시 동부권역,2/4분기
2018-05,서귀포시,표선면,한식 음식점업,13433,829930785,12127852.55,2018,5,서귀포시 동부권역,2/4분기
2018-05,서귀포시,효돈동,기타 외국식 음식점업,9,168500,3721197.76,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,효돈동,비알콜 음료점업,311,4495540,3721197.76,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,효돈동,빵 및 과자류 소매업,758,8166480,3721197.76,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,효돈동,서양식 음식점업,1970,38378350,3721197.76,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,효돈동,스포츠 및 레크레이션 용품 임대업,1,34000,3721197.76,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,효돈동,일식 음식점업,90,4723000,3721197.76,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,효돈동,중식 음식점업,804,19281500,3721197.76,2018,5,서귀포시 동권역,2/4분기
2018-05,서귀포시,효돈동,한식 음식점업,2646,125008539,3721197.76,2018,5,서귀포시 동권역,2/4분기
2018-05,제주시,건입동,관광 민예품 및 선물용품 소매업,187,4356820,10727353.15,2018,5,제주시 동권역,2/4분기
2018-05,제주시,건입동,기타 외국식 음식점업,271,10452440,10727353.15,2018,5,제주시 동권역,2/4분기
2018-05,제주시,건입동,비알콜 음료점업,2084,18426360,10727353.15,2018,5,제주시 동권역,2/4분기
2018-05,제주시,건입동,빵 및 과자류 소매업,2020,43578270,10727353.15,2018,5,제주시 동권역,2/4분기
2018-05,제주시,건입동,서양식 음식점업,4229,68051480,10727353.15,2018,5,제주시 동권역,2/4분기
2018-05,제주시,건입동,스포츠 및 레크레이션 용품 임대업,765,52509700,10727353.15,2018,5,제주시 동권역,2/4분기
2018-05,제주시,건입동,일식 음식점업,1204,110797900,10727353.15,2018,5,제주시 동권역,2/4분기
2018-05,제주시,건입동,중식 음식점업,508,12977500,10727353.15,2018,5,제주시 동권역,2/4분기
2018-05,제주시,건입동,한식 음식점업,13700,724439069,10727353.15,2018,5,제주시 동권역,2/4분기
2018-05,제주시,구좌읍,관광 민예품 및 선물용품 소매업,1133,19759860,15925246.33,2018,5,제주시 동부권역,2/4분기
2018-05,제주시,구좌읍,기타 외국식 음식점업,33,841000,15925246.33,2018,5,제주시 동부권역,2/4분기
2018-05,제주시,구좌읍,비알콜 음료점업,2374,47453650,15925246.33,2018,5,제주시 동부권역,2/4분기
2018-05,제주시,구좌읍,빵 및 과자류 소매업,444,6569900,15925246.33,2018,5,제주시 동부권역,2/4분기
2018-05,제주시,구좌읍,서양식 음식점업,9504,197664010,15925246.33,2018,5,제주시 동부권역,2/4분기
2018-05,제주시,구좌읍,스포츠 및 레크레이션 용품 임대업,173,5986800,15925246.33,2018,5,제주시 동부권역,2/4분기
2018-05,제주시,구좌읍,일식 음식점업,1316,62537800,15925246.33,2018,5,제주시 동부권역,2/4분기
2018-05,제주시,구좌읍,중식 음식점업,658,20118500,15925246.33,2018,5,제주시 동부권역,2/4분기
2018-05,제주시,구좌읍,한식 음식점업,23678,974040678,15925246.33,2018,5,제주시 동부권역,2/4분기
2018-05,제주시,노형동,관광 민예품 및 선물용품 소매업,588,27159050,56387136.25,2018,5,제주시 동권역,2/4분기
2018-05,제주시,노형동,기타 외국식 음식점업,3598,108156600,56387136.25,2018,5,제주시 동권역,2/4분기
2018-05,제주시,노형동,비알콜 음료점업,14815,140590810,56387136.25,2018,5,제주시 동권역,2/4분기
2018-05,제주시,노형동,빵 및 과자류 소매업,14597,225506457,56387136.25,2018,5,제주시 동권역,2/4분기
2018-05,제주시,노형동,서양식 음식점업,13117,389895578,56387136.25,2018,5,제주시 동권역,2/4분기
2018-05,제주시,노형동,스포츠 및 레크레이션 용품 임대업,1285,274663070,56387136.25,2018,5,제주시 동권역,2/4분기
2018-05,제주시,노형동,일식 음식점업,5849,417553200,56387136.25,2018,5,제주시 동권역,2/4분기
2018-05,제주시,노형동,중식 음식점업,4427,158904600,56387136.25,2018,5,제주시 동권역,2/4분기
2018-05,제주시,노형동,한식 음식점업,81418,3994750796,56387136.25,2018,5,제주시 동권역,2/4분기
2018-05,제주시,도두동,기타 수상오락 서비스업,7,1290000,4197776.136,2018,5,제주시 동권역,2/4분기
2018-05,제주시,도두동,기타 외국식 음식점업,16,346500,4197776.136,2018,5,제주시 동권역,2/4분기
2018-05,제주시,도두동,비알콜 음료점업,1075,14546090,4197776.136,2018,5,제주시 동권역,2/4분기
2018-05,제주시,도두동,빵 및 과자류 소매업,63,466000,4197776.136,2018,5,제주시 동권역,2/4분기
2018-05,제주시,도두동,서양식 음식점업,898,24812950,4197776.136,2018,5,제주시 동권역,2/4분기
2018-05,제주시,도두동,스포츠 및 레크레이션 용품 임대업,570,18442600,4197776.136,2018,5,제주시 동권역,2/4분기
2018-05,제주시,도두동,일식 음식점업,2121,236805400,4197776.136,2018,5,제주시 동권역,2/4분기
2018-05,제주시,도두동,중식 음식점업,171,3621500,4197776.136,2018,5,제주시 동권역,2/4분기
2018-05,제주시,도두동,한식 음식점업,8308,529607850,4197776.136,2018,5,제주시 동권역,2/4분기
2018-05,제주시,봉개동,기타 외국식 음식점업,568,18238000,6637004.476,2018,5,제주시 동권역,2/4분기
2018-05,제주시,봉개동,비알콜 음료점업,621,6500500,6637004.476,2018,5,제주시 동권역,2/4분기
2018-05,제주시,봉개동,빵 및 과자류 소매업,413,5473700,6637004.476,2018,5,제주시 동권역,2/4분기
2018-05,제주시,봉개동,서양식 음식점업,356,8976500,6637004.476,2018,5,제주시 동권역,2/4분기
2018-05,제주시,봉개동,스포츠 및 레크레이션 용품 임대업,110,6408000,6637004.476,2018,5,제주시 동권역,2/4분기
2018-05,제주시,봉개동,중식 음식점업,343,7813000,6637004.476,2018,5,제주시 동권역,2/4분기
2018-05,제주시,봉개동,한식 음식점업,4358,158859050,6637004.476,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도일동,관광 민예품 및 선물용품 소매업,56,11129300,11006780.74,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도일동,기타 외국식 음식점업,282,5855800,11006780.74,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도일동,비알콜 음료점업,176,1667600,11006780.74,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도일동,빵 및 과자류 소매업,1954,32828250,11006780.74,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도일동,서양식 음식점업,852,12083080,11006780.74,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도일동,스포츠 및 레크레이션 용품 임대업,356,198568700,11006780.74,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도일동,일식 음식점업,666,47420700,11006780.74,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도일동,중식 음식점업,894,25189000,11006780.74,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도일동,한식 음식점업,9799,356943545,11006780.74,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도이동,관광 민예품 및 선물용품 소매업,99,11419700,7378358.319,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도이동,기타 외국식 음식점업,336,21321600,7378358.319,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도이동,비알콜 음료점업,587,6112910,7378358.319,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도이동,빵 및 과자류 소매업,1544,20129810,7378358.319,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도이동,서양식 음식점업,1041,17469100,7378358.319,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도이동,스포츠 및 레크레이션 용품 임대업,399,45148600,7378358.319,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도이동,일식 음식점업,121,11956000,7378358.319,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도이동,중식 음식점업,902,25923000,7378358.319,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼도이동,한식 음식점업,15580,722894853,7378358.319,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼양동,관광 민예품 및 선물용품 소매업,3,1310000,17950054.82,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼양동,기타 외국식 음식점업,594,12544700,17950054.82,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼양동,비알콜 음료점업,4237,38118050,17950054.82,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼양동,빵 및 과자류 소매업,3482,45957690,17950054.82,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼양동,서양식 음식점업,1747,41278450,17950054.82,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,731,29611650,17950054.82,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼양동,일식 음식점업,627,43805000,17950054.82,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼양동,중식 음식점업,1739,50541300,17950054.82,2018,5,제주시 동권역,2/4분기
2018-05,제주시,삼양동,한식 음식점업,14252,633225729,17950054.82,2018,5,제주시 동권역,2/4분기
2018-05,제주시,아라동,기타 외국식 음식점업,1333,39927600,42148328.61,2018,5,제주시 동권역,2/4분기
2018-05,제주시,아라동,비알콜 음료점업,7412,75944620,42148328.61,2018,5,제주시 동권역,2/4분기
2018-05,제주시,아라동,빵 및 과자류 소매업,9006,141714390,42148328.61,2018,5,제주시 동권역,2/4분기
2018-05,제주시,아라동,서양식 음식점업,11109,236188890,42148328.61,2018,5,제주시 동권역,2/4분기
2018-05,제주시,아라동,스포츠 및 레크레이션 용품 임대업,189,31397200,42148328.61,2018,5,제주시 동권역,2/4분기
2018-05,제주시,아라동,일식 음식점업,3867,197355230,42148328.61,2018,5,제주시 동권역,2/4분기
2018-05,제주시,아라동,중식 음식점업,2999,93593100,42148328.61,2018,5,제주시 동권역,2/4분기
2018-05,제주시,아라동,한식 음식점업,42375,1702304928,42148328.61,2018,5,제주시 동권역,2/4분기
