년,월,순위,외지인 검색 수,분류,관광지명,주소
2019,4,83,2575,호텔,서귀포칼호텔,제주 서귀포시 칠십리로 242-0
2019,4,84,2565,호텔,롯데시티호텔제주,제주 제주시 도령로 83-0
2019,4,85,2546,기타레저스포츠,송악산둘레길,제주 서귀포시
2019,4,86,2497,자연경관(하천/해양),판포포구,제주 제주시
2019,4,87,2396,호텔,제주오션팰리스호텔,제주 서귀포시 중앙로 14-0
2019,4,88,2374,호텔,호텔리젠트마린,제주 제주시 서부두2길 20-0
2019,4,89,2281,기타레저스포츠,종달리수국길,제주 제주시
2019,4,90,2249,시장,제주민속오일시장,제주 제주시 오일장서길 26-0
2019,4,91,2158,콘도미니엄,더큐브리조트제주,제주 서귀포시 솔오름로105번길 24-0
2019,4,92,2154,자연경관(산),안돌오름,제주 제주시
2019,4,93,2148,자연경관(하천/해양),모슬포항,제주 서귀포시 하모항구로 30-0
2019,4,94,2116,기타관광,선녀탕,제주 서귀포시
2019,4,95,2088,호텔,호텔휘슬락,제주 제주시 서부두2길 26-0
2019,4,96,2080,호텔,코업시티호텔하버뷰,제주 서귀포시 태위로 108-0
2019,4,97,2079,호텔,베스트웨스턴제주호텔,제주 제주시 도령로 27-0
2019,4,98,2076,복합관광시설,중문관광단지,제주 서귀포시
2019,4,99,2073,호텔,라마다제주시티홀호텔,제주 제주시 중앙로 304-0
2019,4,100,2031,기타관광,남원큰엉,제주 서귀포시
2019,5,1,57694,교통시설,제주국제공항,제주 제주시 공항로 2-0
2019,5,2,25598,시장,동문재래시장,제주 제주시 관덕로14길 20-0
2019,5,3,23605,시장,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0
2019,5,4,22042,자연경관(하천/해양),협재해수욕장,제주 제주시
2019,5,5,19788,자연경관(하천/해양),함덕해수욕장,제주 제주시 조함해안로 525-0
2019,5,6,14620,자연경관(산),성산일출봉,제주 서귀포시 일출로 284-12
2019,5,7,14100,자연경관(하천/해양),곽지해수욕장,제주 제주시
2019,5,8,12262,자연경관(하천/해양),이호테우해변,제주 제주시
2019,5,9,11892,자연경관(하천/해양),금능해수욕장,제주 제주시 금능길 119-10
2019,5,10,10822,전시시설,아르떼뮤지엄제주,제주 제주시 어림비로 478-0
2019,5,11,10661,전시시설,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0
2019,5,12,9801,기타관광,섭지코지,제주 서귀포시 섭지코지로 107-0
2019,5,13,9753,테마공원,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15
2019,5,14,9594,대형마트,이마트서귀포점,제주 서귀포시 일주동로 9209-0
2019,5,15,9276,기타레저스포츠,한라산둘레길사려니숲길,제주 제주시
2019,5,16,9128,자연경관(하천/해양),중문색달해변,제주 서귀포시 중문관광로72번길 0-0
2019,5,17,9007,자연경관(하천/해양),김녕해수욕장,제주 제주시 해맞이해안로 7-6
2019,5,18,8329,자연경관(하천/해양),판포포구,제주 제주시
2019,5,19,7944,교통시설,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21
2019,5,20,7794,기타관광,쇠소깍,제주 서귀포시 쇠소깍로 128-0
2019,5,21,7575,자연경관(산),천지연폭포,제주 서귀포시 서문서로 1-1
2019,5,22,7165,기타관광,스누피가든,제주 제주시 금백조로 930-0
2019,5,23,7056,자연경관(하천/해양),표선해수욕장,제주 서귀포시
2019,5,24,7015,자연공원,비자림,제주 제주시 비자숲길 55-0
2019,5,25,6724,자연경관(하천/해양),월정리해변,제주 제주시
2019,5,26,6703,기타관광,주상절리대,제주 서귀포시 이어도로 36-30
2019,5,27,6540,데이트코스,신창풍차해안도로,제주 제주시
2019,5,28,6523,자연경관(산),금오름,제주 제주시
2019,5,29,6453,테마공원,9.81파크,제주 제주시 천덕로 880-24
2019,5,30,6165,교통시설,제주항연안여객터미널,제주 제주시 임항로 111-0
2019,5,31,6164,호텔,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0
2019,5,32,6086,자연경관(산),정방폭포,제주 서귀포시
2019,5,33,6082,콘도미니엄,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0
2019,5,34,6046,자연생태,만장굴,제주 제주시 만장굴길 182-0
2019,5,35,5714,기타관광,용두암,제주 제주시 용두암길 15-0
2019,5,36,5695,호텔,그랜드하얏트제주,제주 제주시 노연로 12-0
2019,5,37,5661,콘도미니엄,소노캄제주,제주 서귀포시 일주동로 6347-17
2019,5,38,5621,대형마트,이마트신제주점,제주 제주시 1100로 3348-0
2019,5,39,5539,콘도미니엄,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0
2019,5,40,5213,데이트코스,하귀애월해안도로,제주 제주시
2019,5,41,5162,기타관광,용머리해안,제주 서귀포시 사계남로216번길 24-32
2019,5,42,5086,호텔,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0
2019,5,43,5032,전시시설,빛의벙커,제주 서귀포시
2019,5,44,4991,자연경관(하천/해양),사계해수욕장,제주 서귀포시
2019,5,45,4903,교통시설,우도도항선선착장,제주 서귀포시 성산등용로 130-21
2019,5,46,4867,자연경관(하천/해양),세화해수욕장,제주 제주시 충렬로 141-1
2019,5,47,4511,자연경관(하천/해양),성산항,제주 서귀포시
2019,5,48,4456,자연경관(하천/해양),황우지해안,제주 서귀포시
2019,5,49,4400,콘도미니엄,제주신화월드신화리조트관,제주 서귀포시 서광동로34번길 14-19
2019,5,50,4393,데이트코스,도두동무지개해안도로,제주 제주시
2019,5,51,4388,면세점,제주관광공사면세점,제주 서귀포시 중문관광로 224-0
2019,5,52,4235,호텔,메종글래드제주호텔,제주 제주시 노연로 80-0
2019,5,53,4166,콘도미니엄,휘닉스제주,제주 서귀포시 섭지코지로 107-0
2019,5,54,4047,자연경관(하천/해양),광치기해변,제주 서귀포시
2019,5,54,4047,전시시설,제주항공우주박물관,제주 서귀포시 녹차분재로 218-0
2019,5,56,4044,대형마트,이마트제주점,제주 제주시 탑동로 38-0
2019,5,57,3953,호텔,해비치호텔,제주 서귀포시 민속해안로 537-0
2019,5,58,3820,콘도미니엄,소노벨제주,제주 제주시 신북로 577-0
2019,5,59,3771,호텔,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0
2019,5,60,3728,호텔,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0
2019,5,61,3700,복합관광시설,제주신화월드,제주 서귀포시 신화역사로304번길 139-0
2019,5,62,3668,콘도미니엄,금호리조트제주,제주 서귀포시 태위로 522-12
2019,5,63,3638,호텔,라마다프라자제주호텔,제주 제주시 탑동로 66-0
2019,5,64,3606,기타문화관광지,노형수퍼마?,제주 제주시 노형로 89-0
2019,5,65,3592,호텔,그랜드조선제주,제주 서귀포시 중문관광로72번길 60-0
2019,5,66,3554,자연경관(산),천제연폭포,제주 서귀포시 천제연로 132-0
2019,5,67,3424,자연경관(산),새별오름,제주 제주시
2019,5,68,3319,기타관광,선녀탕,제주 서귀포시
2019,5,69,3306,콘도미니엄,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0
2019,5,70,3255,호텔,호텔더본제주,제주 서귀포시 색달로 18-0
2019,5,71,3242,자연공원,제주절물자연휴양림,제주 제주시 명림로 584-0
2019,5,72,3182,호텔,호텔휘슬락,제주 제주시 서부두2길 26-0
2019,5,73,3181,기타레저스포츠,비밀의숲,제주 제주시
2019,5,74,3178,테마공원,뽀로로&타요테마파크제주,제주 서귀포시 병악로 269-0
2019,5,75,3128,호텔,호텔리젠트마린,제주 제주시 서부두2길 20-0
2019,5,76,2998,테마공원,에코랜드테마파크,제주 제주시 번영로 1278-169
2019,5,77,2919,호텔,베스트웨스턴제주호텔,제주 제주시 도령로 27-0
2019,5,78,2799,자연경관(산),원앙폭포,제주 서귀포시
2019,5,79,2793,교통시설,제주항국제여객선터미널,제주 제주시 임항로 191-0
2019,5,80,2783,호텔,제주오션팰리스호텔,제주 서귀포시 중앙로 14-0
2019,5,81,2737,자연경관(하천/해양),논짓물,제주 서귀포시
2019,5,82,2728,호텔,신라스테이제주,제주 제주시 노연로 100-0
2019,5,83,2707,기타레저스포츠,한담해안산책로,제주 제주시 애월로 0-0
2019,5,84,2679,자연경관(하천/해양),삼양해수욕장,제주 제주시
2019,5,85,2640,시장,수목원길야시장,제주 제주시
2019,5,86,2614,자연경관(산),엉또폭포,제주 서귀포시
2019,5,87,2613,콘도미니엄,한화리조트제주,제주 제주시 명림로 575-107
2019,5,88,2612,자연경관(산),산방산,제주 서귀포시 산방로 218-10
2019,5,89,2575,테마공원,카멜리아힐,제주 서귀포시 병악로 166-0
2019,5,90,2544,기타관광,헬로키티아일랜드,제주 서귀포시 한창로 340-0
2019,5,91,2489,호텔,서귀포칼호텔,제주 서귀포시 칠십리로 242-0
2019,5,92,2487,자연경관(산),돈내코계곡,제주 서귀포시 돈내코로 137-0
2019,5,93,2452,호텔,호텔난타,제주 제주시 선돌목동길 56-26
2019,5,94,2436,호텔,코업시티호텔하버뷰,제주 서귀포시 태위로 108-0
2019,5,95,2401,자연경관(하천/해양),제주항제6부두,제주 제주시 임항로 191-0
2019,5,96,2366,호텔,라마다제주시티홀호텔,제주 제주시 중앙로 304-0
2019,5,97,2360,대형마트,롯데마트제주점,제주 제주시 연북로 1-0
2019,5,98,2312,대형마트,홈플러스서귀포점,제주 서귀포시 중앙로 180-0
2019,5,99,2273,자연경관(산),안돌오름,제주 제주시
2019,5,100,2265,호텔,롯데시티호텔제주,제주 제주시 도령로 83-0
2019,6,1,30705,교통시설,제주국제공항,제주 제주시 공항로 2-0
2019,6,2,22166,시장,동문재래시장,제주 제주시 관덕로14길 20-0
2019,6,3,17677,시장,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0
2019,6,4,11905,자연경관(산),성산일출봉,제주 서귀포시 일출로 284-12
2019,6,5,11689,자연경관(하천/해양),협재해수욕장,제주 제주시
2019,6,6,9841,자연경관(하천/해양),함덕해수욕장,제주 제주시 조함해안로 525-0
2019,6,7,8561,전시시설,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0
2019,6,8,8000,기타관광,섭지코지,제주 서귀포시 섭지코지로 107-0
2019,6,9,7235,자연경관(산),천지연폭포,제주 서귀포시 서문서로 1-1
2019,6,10,7058,테마공원,에코랜드테마파크,제주 제주시 번영로 1278-169
2019,6,11,6870,기타관광,용두암,제주 제주시 용두암길 15-0
2019,6,12,6718,기타레저스포츠,한라산둘레길사려니숲길,제주 제주시
2019,6,13,6450,기타관광,쇠소깍,제주 서귀포시 쇠소깍로 128-0
2019,6,14,6272,테마공원,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15
2019,6,15,5997,자연경관(하천/해양),이호테우해변,제주 제주시
2019,6,16,5623,대형마트,이마트서귀포점,제주 서귀포시 일주동로 9209-0
2019,6,17,5431,전시시설,빛의벙커,제주 서귀포시
2019,6,18,5277,자연공원,비자림,제주 제주시 비자숲길 55-0
2019,6,19,4960,기타관광,주상절리대,제주 서귀포시 이어도로 36-30
2019,6,20,4831,자연경관(하천/해양),월정리해변,제주 제주시
2019,6,21,4814,자연경관(하천/해양),곽지해수욕장,제주 제주시
2019,6,22,4569,자연경관(산),새별오름,제주 제주시
2019,6,23,4425,호텔,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0
2019,6,24,4182,자연경관(산),정방폭포,제주 서귀포시
2019,6,25,4043,교통시설,우도도항선선착장,제주 서귀포시 성산등용로 130-21
2019,6,26,4027,대형마트,이마트신제주점,제주 제주시 1100로 3348-0
2019,6,27,3856,호텔,해비치호텔,제주 서귀포시 민속해안로 537-0
2019,6,28,3742,자연경관(하천/해양),성산항,제주 서귀포시
2019,6,29,3652,호텔,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0
2019,6,30,3537,콘도미니엄,소노캄제주,제주 서귀포시 일주동로 6347-17
2019,6,31,3472,테마공원,카멜리아힐,제주 서귀포시 병악로 166-0
2019,6,32,3366,기타관광,용머리해안,제주 서귀포시 사계남로216번길 24-32
2019,6,33,3252,콘도미니엄,소노벨제주,제주 제주시 신북로 577-0
2019,6,34,3161,자연생태,만장굴,제주 제주시 만장굴길 182-0
2019,6,35,3149,자연경관(하천/해양),금능해수욕장,제주 제주시 금능길 119-10
2019,6,36,3095,대형마트,이마트제주점,제주 제주시 탑동로 38-0
2019,6,37,3003,웰니스관광,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0
2019,6,38,2992,자연경관(하천/해양),김녕해수욕장,제주 제주시 해맞이해안로 7-6
2019,6,39,2922,자연공원,제주절물자연휴양림,제주 제주시 명림로 584-0
2019,6,40,2904,자연경관(산),엉또폭포,제주 서귀포시
2019,6,41,2894,복합관광시설,제주신화월드,제주 서귀포시 신화역사로304번길 139-0
2019,6,42,2893,콘도미니엄,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0
2019,6,43,2812,복합관광시설,퍼시픽리솜,제주 서귀포시 중문관광로 154-17
2019,6,44,2790,호텔,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0
2019,6,45,2756,데이트코스,신창풍차해안도로,제주 제주시
2019,6,46,2725,데이트코스,하귀애월해안도로,제주 제주시
2019,6,47,2690,자연경관(하천/해양),중문색달해변,제주 서귀포시 중문관광로72번길 0-0
2019,6,48,2653,복합관광시설,산굼부리,제주 제주시
2019,6,49,2607,콘도미니엄,휘닉스제주,제주 서귀포시 섭지코지로 107-0
2019,6,50,2581,호텔,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0
2019,6,51,2549,전시시설,제주항공우주박물관,제주 서귀포시 녹차분재로 218-0
2019,6,52,2519,자연경관(산),천제연폭포,제주 서귀포시 천제연로 132-0
2019,6,53,2473,자연경관(산),용눈이오름,제주 제주시
2019,6,54,2455,콘도미니엄,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0
2019,6,55,2454,교통시설,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21
2019,6,56,2371,콘도미니엄,금호리조트제주,제주 서귀포시 태위로 522-12
2019,6,57,2297,콘도미니엄,한화리조트제주,제주 제주시 명림로 575-107
2019,6,58,2269,테마공원,9.81파크,제주 제주시 천덕로 880-24
2019,6,59,2261,자연경관(하천/해양),광치기해변,제주 서귀포시
2019,6,60,2251,자연경관(하천/해양),표선해수욕장,제주 서귀포시
2019,6,61,2136,호텔,호텔더본제주,제주 서귀포시 색달로 18-0
2019,6,62,2128,복합관광시설,중문관광단지,제주 서귀포시
2019,6,63,2105,전시시설,박물관은살아있다제주중문점,제주 서귀포시 중문관광로 42-0
2019,6,64,2056,면세점,제주관광공사면세점,제주 서귀포시 중문관광로 224-0
2019,6,65,2055,호텔,메종글래드제주호텔,제주 제주시 노연로 80-0
2019,6,66,1988,교통시설,제주항연안여객터미널,제주 제주시 임항로 111-0
2019,6,67,1958,자연경관(하천/해양),세화해수욕장,제주 제주시 충렬로 141-1
2019,6,68,1942,호텔,서귀포칼호텔,제주 서귀포시 칠십리로 242-0
2019,6,69,1880,시장,동문수산시장,제주 제주시 관덕로14길 20-0
2019,6,70,1871,기타관광,헬로키티아일랜드,제주 서귀포시 한창로 340-0
