년월,읍면동명,업종명,이용금액
2018-02,삼양이동,기타 외국식 음식점업,5175000
2018-02,삼양이동,비알콜 음료점업,6858700
2018-02,삼양이동,빵 및 과자류 소매업,17493590
2018-02,삼양이동,서양식 음식점업,12417665
2018-02,삼양이동,일식 음식점업,10755000
2018-02,삼양이동,중식 음식점업,15542500
2018-02,삼양이동,한식 음식점업,176792610
2018-02,삼양일동,기타 외국식 음식점업,0
2018-02,삼양일동,비알콜 음료점업,3902400
2018-02,삼양일동,빵 및 과자류 소매업,0
2018-02,삼양일동,서양식 음식점업,5825500
2018-02,삼양일동,일식 음식점업,13297500
2018-02,삼양일동,중식 음식점업,0
2018-02,삼양일동,한식 음식점업,75087900
2018-02,상예동,기타 외국식 음식점업,0
2018-02,상예동,비알콜 음료점업,0
2018-02,상예동,빵 및 과자류 소매업,0
2018-02,상예동,서양식 음식점업,3541800
2018-02,상예동,일식 음식점업,0
2018-02,상예동,중식 음식점업,0
2018-02,상예동,한식 음식점업,69937000
2018-02,상효동,기타 외국식 음식점업,0
2018-02,상효동,비알콜 음료점업,0
2018-02,상효동,빵 및 과자류 소매업,0
2018-02,상효동,서양식 음식점업,577500
2018-02,상효동,일식 음식점업,0
2018-02,상효동,중식 음식점업,0
2018-02,상효동,한식 음식점업,21305000
2018-02,색달동,기타 외국식 음식점업,0
2018-02,색달동,비알콜 음료점업,13745470
2018-02,색달동,빵 및 과자류 소매업,16266200
2018-02,색달동,서양식 음식점업,75518740
2018-02,색달동,일식 음식점업,23030800
2018-02,색달동,중식 음식점업,8212000
2018-02,색달동,한식 음식점업,578204110
2018-02,서귀동,기타 외국식 음식점업,46371526
2018-02,서귀동,비알콜 음료점업,44651770
2018-02,서귀동,빵 및 과자류 소매업,121416642
2018-02,서귀동,서양식 음식점업,98984000
2018-02,서귀동,일식 음식점업,385973250
2018-02,서귀동,중식 음식점업,71720900
2018-02,서귀동,한식 음식점업,1472234533
2018-02,서호동,기타 외국식 음식점업,13347000
2018-02,서호동,비알콜 음료점업,2992270
2018-02,서호동,빵 및 과자류 소매업,13054670
2018-02,서호동,서양식 음식점업,14013000
2018-02,서호동,일식 음식점업,5673500
2018-02,서호동,중식 음식점업,14413011
2018-02,서호동,한식 음식점업,250271670
2018-02,서홍동,기타 외국식 음식점업,15237300
2018-02,서홍동,비알콜 음료점업,10872800
2018-02,서홍동,빵 및 과자류 소매업,8353600
2018-02,서홍동,서양식 음식점업,21475700
2018-02,서홍동,일식 음식점업,1419000
2018-02,서홍동,중식 음식점업,16949536
2018-02,서홍동,한식 음식점업,234110100
2018-02,성산읍,기타 외국식 음식점업,20099419
2018-02,성산읍,비알콜 음료점업,35635440
2018-02,성산읍,빵 및 과자류 소매업,44900200
2018-02,성산읍,서양식 음식점업,72678900
2018-02,성산읍,일식 음식점업,55004630
2018-02,성산읍,중식 음식점업,24905916
2018-02,성산읍,한식 음식점업,1011934118
2018-02,신효동,기타 외국식 음식점업,0
2018-02,신효동,비알콜 음료점업,0
2018-02,신효동,빵 및 과자류 소매업,0
2018-02,신효동,서양식 음식점업,880500
2018-02,신효동,일식 음식점업,0
2018-02,신효동,중식 음식점업,0
2018-02,신효동,한식 음식점업,25866660
2018-02,아라이동,기타 외국식 음식점업,17304400
2018-02,아라이동,비알콜 음료점업,22852910
2018-02,아라이동,빵 및 과자류 소매업,40856550
2018-02,아라이동,서양식 음식점업,93675400
2018-02,아라이동,일식 음식점업,76173600
2018-02,아라이동,중식 음식점업,28439000
2018-02,아라이동,한식 음식점업,502331310
2018-02,아라일동,기타 외국식 음식점업,22842200
2018-02,아라일동,비알콜 음료점업,22791139
2018-02,아라일동,빵 및 과자류 소매업,65783850
2018-02,아라일동,서양식 음식점업,88364789
2018-02,아라일동,일식 음식점업,31786500
2018-02,아라일동,중식 음식점업,38625300
2018-02,아라일동,한식 음식점업,679490040
2018-02,안덕면,기타 외국식 음식점업,13928500
2018-02,안덕면,비알콜 음료점업,18941130
2018-02,안덕면,빵 및 과자류 소매업,14798470
2018-02,안덕면,서양식 음식점업,324944955
2018-02,안덕면,일식 음식점업,15326000
2018-02,안덕면,중식 음식점업,22588700
2018-02,안덕면,한식 음식점업,789455100
2018-02,애월읍,기타 외국식 음식점업,17995100
2018-02,애월읍,비알콜 음료점업,62221970
2018-02,애월읍,빵 및 과자류 소매업,33968750
2018-02,애월읍,서양식 음식점업,218193760
2018-02,애월읍,일식 음식점업,53222500
2018-02,애월읍,중식 음식점업,31530000
2018-02,애월읍,한식 음식점업,986847789
2018-02,연동,기타 외국식 음식점업,128724144
2018-02,연동,비알콜 음료점업,95932340
2018-02,연동,빵 및 과자류 소매업,218120150
2018-02,연동,서양식 음식점업,382809317
2018-02,연동,일식 음식점업,328830807
2018-02,연동,중식 음식점업,163282340
2018-02,연동,한식 음식점업,3401660957
2018-02,영남동,기타 외국식 음식점업,0
2018-02,영남동,비알콜 음료점업,0
2018-02,영남동,빵 및 과자류 소매업,0
2018-02,영남동,서양식 음식점업,0
2018-02,영남동,일식 음식점업,0
2018-02,영남동,중식 음식점업,0
2018-02,영남동,한식 음식점업,0
2018-02,영평동,기타 외국식 음식점업,0
2018-02,영평동,비알콜 음료점업,2067350
2018-02,영평동,빵 및 과자류 소매업,4120050
2018-02,영평동,서양식 음식점업,3805820
2018-02,영평동,일식 음식점업,15104000
2018-02,영평동,중식 음식점업,0
2018-02,영평동,한식 음식점업,12213000
2018-02,오등동,기타 외국식 음식점업,0
2018-02,오등동,비알콜 음료점업,0
2018-02,오등동,빵 및 과자류 소매업,0
2018-02,오등동,서양식 음식점업,1836950
2018-02,오등동,일식 음식점업,0
2018-02,오등동,중식 음식점업,0
2018-02,오등동,한식 음식점업,41190000
2018-02,오라삼동,기타 외국식 음식점업,0
2018-02,오라삼동,비알콜 음료점업,270400
2018-02,오라삼동,빵 및 과자류 소매업,0
2018-02,오라삼동,서양식 음식점업,3442400
2018-02,오라삼동,일식 음식점업,0
2018-02,오라삼동,중식 음식점업,9777000
2018-02,오라삼동,한식 음식점업,126622050
2018-02,오라이동,기타 외국식 음식점업,0
2018-02,오라이동,비알콜 음료점업,16146720
2018-02,오라이동,빵 및 과자류 소매업,10022200
2018-02,오라이동,서양식 음식점업,13137370
2018-02,오라이동,일식 음식점업,12978000
2018-02,오라이동,중식 음식점업,0
2018-02,오라이동,한식 음식점업,195838950
2018-02,오라일동,기타 외국식 음식점업,7104500
2018-02,오라일동,비알콜 음료점업,9879650
2018-02,오라일동,빵 및 과자류 소매업,3076000
2018-02,오라일동,서양식 음식점업,4747000
2018-02,오라일동,일식 음식점업,4412000
2018-02,오라일동,중식 음식점업,1890500
2018-02,오라일동,한식 음식점업,424344700
2018-02,외도이동,기타 외국식 음식점업,0
2018-02,외도이동,비알콜 음료점업,1081500
2018-02,외도이동,빵 및 과자류 소매업,2241100
2018-02,외도이동,서양식 음식점업,10760500
2018-02,외도이동,일식 음식점업,18647500
2018-02,외도이동,중식 음식점업,826000
2018-02,외도이동,한식 음식점업,31491151
2018-02,외도일동,기타 외국식 음식점업,26410400
2018-02,외도일동,비알콜 음료점업,7224190
2018-02,외도일동,빵 및 과자류 소매업,48269020
2018-02,외도일동,서양식 음식점업,42665700
2018-02,외도일동,일식 음식점업,13593000
2018-02,외도일동,중식 음식점업,22555500
2018-02,외도일동,한식 음식점업,492200769
2018-02,용담삼동,기타 외국식 음식점업,3456000
2018-02,용담삼동,비알콜 음료점업,32505461
2018-02,용담삼동,빵 및 과자류 소매업,7956920
2018-02,용담삼동,서양식 음식점업,40619750
2018-02,용담삼동,일식 음식점업,80207540
2018-02,용담삼동,중식 음식점업,0
2018-02,용담삼동,한식 음식점업,371733500
2018-02,용담이동,기타 외국식 음식점업,85000
2018-02,용담이동,비알콜 음료점업,153084470
2018-02,용담이동,빵 및 과자류 소매업,51868530
2018-02,용담이동,서양식 음식점업,12906670
2018-02,용담이동,일식 음식점업,25713500
2018-02,용담이동,중식 음식점업,30454500
2018-02,용담이동,한식 음식점업,659293824
2018-02,용담일동,기타 외국식 음식점업,3239000
2018-02,용담일동,비알콜 음료점업,370000
2018-02,용담일동,빵 및 과자류 소매업,17812500
2018-02,용담일동,서양식 음식점업,6705500
2018-02,용담일동,일식 음식점업,39164000
2018-02,용담일동,중식 음식점업,7787500
2018-02,용담일동,한식 음식점업,247726923
2018-02,우도면,기타 외국식 음식점업,0
2018-02,우도면,비알콜 음료점업,13735950
2018-02,우도면,빵 및 과자류 소매업,6416900
2018-02,우도면,서양식 음식점업,17690400
2018-02,우도면,일식 음식점업,1202000
2018-02,우도면,중식 음식점업,3716000
2018-02,우도면,한식 음식점업,100350350
2018-02,월평동,기타 외국식 음식점업,0
2018-02,월평동,비알콜 음료점업,2401000
2018-02,월평동,빵 및 과자류 소매업,0
2018-02,월평동,서양식 음식점업,2844500
2018-02,월평동,일식 음식점업,0
2018-02,월평동,중식 음식점업,0
2018-02,월평동,한식 음식점업,17173500
2018-02,이도이동,기타 외국식 음식점업,54019201
2018-02,이도이동,비알콜 음료점업,148984684
2018-02,이도이동,빵 및 과자류 소매업,133826765
2018-02,이도이동,서양식 음식점업,201784780
2018-02,이도이동,일식 음식점업,229597200
2018-02,이도이동,중식 음식점업,59747400
2018-02,이도이동,한식 음식점업,2357786073
2018-02,이도일동,기타 외국식 음식점업,8785900
2018-02,이도일동,비알콜 음료점업,13403880
2018-02,이도일동,빵 및 과자류 소매업,51763350
2018-02,이도일동,서양식 음식점업,17188600
2018-02,이도일동,일식 음식점업,29599000
2018-02,이도일동,중식 음식점업,14080500
2018-02,이도일동,한식 음식점업,351157923
2018-02,이호이동,기타 외국식 음식점업,2161500
2018-02,이호이동,비알콜 음료점업,3548050
2018-02,이호이동,빵 및 과자류 소매업,2298910
2018-02,이호이동,서양식 음식점업,0
2018-02,이호이동,일식 음식점업,811000
2018-02,이호이동,중식 음식점업,11553500
2018-02,이호이동,한식 음식점업,84603420
2018-02,이호일동,기타 외국식 음식점업,0
2018-02,이호일동,비알콜 음료점업,2661840
2018-02,이호일동,빵 및 과자류 소매업,975000
2018-02,이호일동,서양식 음식점업,6863460
2018-02,이호일동,일식 음식점업,0
2018-02,이호일동,중식 음식점업,0
2018-02,이호일동,한식 음식점업,31621714
2018-02,일도이동,기타 외국식 음식점업,46385400
2018-02,일도이동,비알콜 음료점업,21469580
2018-02,일도이동,빵 및 과자류 소매업,131092530
2018-02,일도이동,서양식 음식점업,29155900
2018-02,일도이동,일식 음식점업,116264700
2018-02,일도이동,중식 음식점업,19926500
2018-02,일도이동,한식 음식점업,1074203530
2018-02,일도일동,기타 외국식 음식점업,8935519
2018-02,일도일동,비알콜 음료점업,20824400
2018-02,일도일동,빵 및 과자류 소매업,28861900
2018-02,일도일동,서양식 음식점업,25657726
2018-02,일도일동,일식 음식점업,34530000
2018-02,일도일동,중식 음식점업,16500500
2018-02,일도일동,한식 음식점업,290710581
2018-02,조천읍,기타 외국식 음식점업,16412000
2018-02,조천읍,비알콜 음료점업,11443530
2018-02,조천읍,빵 및 과자류 소매업,54970180
2018-02,조천읍,서양식 음식점업,65307450
2018-02,조천읍,일식 음식점업,89623500
2018-02,조천읍,중식 음식점업,29445200
2018-02,조천읍,한식 음식점업,831235379
2018-02,중문동,기타 외국식 음식점업,20112000
2018-02,중문동,비알콜 음료점업,2319720
2018-02,중문동,빵 및 과자류 소매업,36320770
2018-02,중문동,서양식 음식점업,46354120
2018-02,중문동,일식 음식점업,29075500
2018-02,중문동,중식 음식점업,12033750
2018-02,중문동,한식 음식점업,484139150
2018-02,추자면,기타 외국식 음식점업,0
2018-02,추자면,비알콜 음료점업,0
2018-02,추자면,빵 및 과자류 소매업,0
2018-02,추자면,서양식 음식점업,0
2018-02,추자면,일식 음식점업,0
2018-02,추자면,중식 음식점업,1860000
2018-02,추자면,한식 음식점업,29473500
2018-02,토평동,기타 외국식 음식점업,0
2018-02,토평동,비알콜 음료점업,0
2018-02,토평동,빵 및 과자류 소매업,0
2018-02,토평동,서양식 음식점업,4970960
2018-02,토평동,일식 음식점업,0
2018-02,토평동,중식 음식점업,18969000
2018-02,토평동,한식 음식점업,219698440
2018-02,표선면,기타 외국식 음식점업,1931000
2018-02,표선면,비알콜 음료점업,10074240
2018-02,표선면,빵 및 과자류 소매업,22140342
2018-02,표선면,서양식 음식점업,16830580
2018-02,표선면,일식 음식점업,96591000
2018-02,표선면,중식 음식점업,13362500
2018-02,표선면,한식 음식점업,479019650
2018-02,하예동,기타 외국식 음식점업,0
