년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,방문인구,국적,외국인유동인구수,내국인개별여행객
2019-05,제주시,외도동,일식 음식점업,남성,287.0,19716300.0,3253482.595,1696736.529,중국,23337.37,884364
2019-05,제주시,외도동,일식 음식점업,여성,223.0,14679600.0,3503754.556000001,1521302.2119999996,중국,23337.37,884364
2019-05,제주시,외도동,일식 음식점업,남성,287.0,19716300.0,3253482.595,1696736.529,중국 외,20331.49,884364
2019-05,제주시,외도동,일식 음식점업,여성,223.0,14679600.0,3503754.556000001,1521302.2119999996,중국 외,20331.49,884364
2019-05,제주시,외도동,중식 음식점업,남성,807.0,20125500.0,3253482.595,1696736.529,중국,23337.37,884364
2019-05,제주시,외도동,중식 음식점업,여성,460.0,11488500.0,3503754.556000001,1521302.2119999996,중국,23337.37,884364
2019-05,제주시,외도동,중식 음식점업,남성,807.0,20125500.0,3253482.595,1696736.529,중국 외,20331.49,884364
2019-05,제주시,외도동,중식 음식점업,여성,460.0,11488500.0,3503754.556000001,1521302.2119999996,중국 외,20331.49,884364
2019-05,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1711.0,22938905.0,3253482.595,1696736.529,중국,23337.37,884364
2019-05,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1502.0,20486220.0,3503754.556000001,1521302.2119999996,중국,23337.37,884364
2019-05,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1711.0,22938905.0,3253482.595,1696736.529,중국 외,20331.49,884364
2019-05,제주시,외도동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1502.0,20486220.0,3503754.556000001,1521302.2119999996,중국 외,20331.49,884364
2019-05,제주시,외도동,한식 음식점업,남성,8335.0,327399716.0,3253482.595,1696736.529,중국,23337.37,884364
2019-05,제주시,외도동,한식 음식점업,여성,4912.0,169697050.0,3503754.556000001,1521302.2119999996,중국,23337.37,884364
2019-05,제주시,외도동,한식 음식점업,남성,8335.0,327399716.0,3253482.595,1696736.529,중국 외,20331.49,884364
2019-05,제주시,외도동,한식 음식점업,여성,4912.0,169697050.0,3503754.556000001,1521302.2119999996,중국 외,20331.49,884364
2019-05,제주시,용담1동,기타 외국식 음식점업,남성,14.0,417000.0,2043122.319,1482965.358,중국,17296.63,884364
2019-05,제주시,용담1동,기타 외국식 음식점업,여성,8.0,360000.0,2200608.308,1381838.813,중국,17296.63,884364
2019-05,제주시,용담1동,기타 외국식 음식점업,남성,14.0,417000.0,2043122.319,1482965.358,중국 외,5578.81,884364
2019-05,제주시,용담1동,기타 외국식 음식점업,여성,8.0,360000.0,2200608.308,1381838.813,중국 외,5578.81,884364
2019-05,제주시,용담1동,비알콜 음료점업,남성,10.0,106000.0,2043122.319,1482965.358,중국,17296.63,884364
2019-05,제주시,용담1동,비알콜 음료점업,여성,17.0,115500.0,2200608.308,1381838.813,중국,17296.63,884364
2019-05,제주시,용담1동,비알콜 음료점업,남성,10.0,106000.0,2043122.319,1482965.358,중국 외,5578.81,884364
2019-05,제주시,용담1동,비알콜 음료점업,여성,17.0,115500.0,2200608.308,1381838.813,중국 외,5578.81,884364
2019-05,제주시,용담1동,서양식 음식점업,남성,124.0,3182500.0,2043122.319,1482965.358,중국,17296.63,884364
2019-05,제주시,용담1동,서양식 음식점업,여성,139.0,2593500.0,2200608.308,1381838.813,중국,17296.63,884364
2019-05,제주시,용담1동,서양식 음식점업,남성,124.0,3182500.0,2043122.319,1482965.358,중국 외,5578.81,884364
2019-05,제주시,용담1동,서양식 음식점업,여성,139.0,2593500.0,2200608.308,1381838.813,중국 외,5578.81,884364
2019-05,제주시,용담1동,일식 음식점업,남성,202.0,26907000.0,2043122.319,1482965.358,중국,17296.63,884364
2019-05,제주시,용담1동,일식 음식점업,여성,130.0,12179500.0,2200608.308,1381838.813,중국,17296.63,884364
2019-05,제주시,용담1동,일식 음식점업,남성,202.0,26907000.0,2043122.319,1482965.358,중국 외,5578.81,884364
2019-05,제주시,용담1동,일식 음식점업,여성,130.0,12179500.0,2200608.308,1381838.813,중국 외,5578.81,884364
2019-05,제주시,용담1동,중식 음식점업,남성,222.0,5494500.0,2043122.319,1482965.358,중국,17296.63,884364
2019-05,제주시,용담1동,중식 음식점업,여성,104.0,2641500.0,2200608.308,1381838.813,중국,17296.63,884364
2019-05,제주시,용담1동,중식 음식점업,남성,222.0,5494500.0,2043122.319,1482965.358,중국 외,5578.81,884364
2019-05,제주시,용담1동,중식 음식점업,여성,104.0,2641500.0,2200608.308,1381838.813,중국 외,5578.81,884364
2019-05,제주시,용담1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,75.0,1286200.0,2043122.319,1482965.358,중국,17296.63,884364
2019-05,제주시,용담1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,88.0,1304900.0,2200608.308,1381838.813,중국,17296.63,884364
2019-05,제주시,용담1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,75.0,1286200.0,2043122.319,1482965.358,중국 외,5578.81,884364
2019-05,제주시,용담1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,88.0,1304900.0,2200608.308,1381838.813,중국 외,5578.81,884364
2019-05,제주시,용담1동,한식 음식점업,남성,3777.0,159910808.0,2043122.319,1482965.358,중국,17296.63,884364
2019-05,제주시,용담1동,한식 음식점업,여성,2116.0,90513324.0,2200608.308,1381838.813,중국,17296.63,884364
2019-05,제주시,용담1동,한식 음식점업,남성,3777.0,159910808.0,2043122.319,1482965.358,중국 외,5578.81,884364
2019-05,제주시,용담1동,한식 음식점업,여성,2116.0,90513324.0,2200608.308,1381838.813,중국 외,5578.81,884364
2019-05,제주시,용담2동,기타 외국식 음식점업,남성,37.0,1549000.0,3243732.773,5361405.435,중국,747715.96,884364
2019-05,제주시,용담2동,기타 외국식 음식점업,여성,36.0,1608000.0,3524925.0510000004,5056699.637,중국,747715.96,884364
2019-05,제주시,용담2동,기타 외국식 음식점업,남성,37.0,1549000.0,3243732.773,5361405.435,중국 외,227298.44,884364
2019-05,제주시,용담2동,기타 외국식 음식점업,여성,36.0,1608000.0,3524925.0510000004,5056699.637,중국 외,227298.44,884364
2019-05,제주시,용담2동,비알콜 음료점업,남성,6438.0,66779080.0,3243732.773,5361405.435,중국,747715.96,884364
2019-05,제주시,용담2동,비알콜 음료점업,여성,7125.0,70856040.0,3524925.0510000004,5056699.637,중국,747715.96,884364
2019-05,제주시,용담2동,비알콜 음료점업,남성,6438.0,66779080.0,3243732.773,5361405.435,중국 외,227298.44,884364
2019-05,제주시,용담2동,비알콜 음료점업,여성,7125.0,70856040.0,3524925.0510000004,5056699.637,중국 외,227298.44,884364
2019-05,제주시,용담2동,서양식 음식점업,남성,2419.0,59311060.0,3243732.773,5361405.435,중국,747715.96,884364
2019-05,제주시,용담2동,서양식 음식점업,여성,2453.0,59202160.0,3524925.0510000004,5056699.637,중국,747715.96,884364
2019-05,제주시,용담2동,서양식 음식점업,남성,2419.0,59311060.0,3243732.773,5361405.435,중국 외,227298.44,884364
2019-05,제주시,용담2동,서양식 음식점업,여성,2453.0,59202160.0,3524925.0510000004,5056699.637,중국 외,227298.44,884364
2019-05,제주시,용담2동,일식 음식점업,여성,2625.0,75267640.0,3524925.0510000004,5056699.637,중국,747715.96,884364
2019-05,제주시,용담2동,일식 음식점업,남성,3029.0,95102200.0,3243732.773,5361405.435,중국,747715.96,884364
2019-05,제주시,용담2동,일식 음식점업,여성,2625.0,75267640.0,3524925.0510000004,5056699.637,중국 외,227298.44,884364
2019-05,제주시,용담2동,일식 음식점업,남성,3029.0,95102200.0,3243732.773,5361405.435,중국 외,227298.44,884364
2019-05,제주시,용담2동,중식 음식점업,남성,557.0,14839500.0,3243732.773,5361405.435,중국,747715.96,884364
2019-05,제주시,용담2동,중식 음식점업,여성,252.0,8117500.0,3524925.0510000004,5056699.637,중국,747715.96,884364
2019-05,제주시,용담2동,중식 음식점업,남성,557.0,14839500.0,3243732.773,5361405.435,중국 외,227298.44,884364
2019-05,제주시,용담2동,중식 음식점업,여성,252.0,8117500.0,3524925.0510000004,5056699.637,중국 외,227298.44,884364
2019-05,제주시,용담2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,7337.0,70104040.0,3243732.773,5361405.435,중국,747715.96,884364
2019-05,제주시,용담2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,6548.0,58461410.0,3524925.0510000004,5056699.637,중국,747715.96,884364
2019-05,제주시,용담2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,7337.0,70104040.0,3243732.773,5361405.435,중국 외,227298.44,884364
2019-05,제주시,용담2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,6548.0,58461410.0,3524925.0510000004,5056699.637,중국 외,227298.44,884364
2019-05,제주시,용담2동,한식 음식점업,남성,15009.0,556326620.0,3243732.773,5361405.435,중국,747715.96,884364
2019-05,제주시,용담2동,한식 음식점업,여성,11464.0,384185536.0,3524925.0510000004,5056699.637,중국,747715.96,884364
2019-05,제주시,용담2동,한식 음식점업,남성,15009.0,556326620.0,3243732.773,5361405.435,중국 외,227298.44,884364
2019-05,제주시,용담2동,한식 음식점업,여성,11464.0,384185536.0,3524925.0510000004,5056699.637,중국 외,227298.44,884364
2019-05,제주시,우도면,비알콜 음료점업,남성,582.0,11105700.0,440936.614,468300.22,중국,77299.44,884364
2019-05,제주시,우도면,비알콜 음료점업,여성,669.0,13088401.0,414400.68,402187.03,중국,77299.44,884364
2019-05,제주시,우도면,비알콜 음료점업,남성,582.0,11105700.0,440936.614,468300.22,중국 외,18686.95,884364
2019-05,제주시,우도면,비알콜 음료점업,여성,669.0,13088401.0,414400.68,402187.03,중국 외,18686.95,884364
2019-05,제주시,우도면,서양식 음식점업,남성,1016.0,15595550.0,440936.614,468300.22,중국,77299.44,884364
2019-05,제주시,우도면,서양식 음식점업,여성,1267.0,19930250.0,414400.68,402187.03,중국,77299.44,884364
2019-05,제주시,우도면,서양식 음식점업,남성,1016.0,15595550.0,440936.614,468300.22,중국 외,18686.95,884364
2019-05,제주시,우도면,서양식 음식점업,여성,1267.0,19930250.0,414400.68,402187.03,중국 외,18686.95,884364
2019-05,제주시,우도면,일식 음식점업,남성,17.0,906000.0,440936.614,468300.22,중국,77299.44,884364
2019-05,제주시,우도면,일식 음식점업,여성,10.0,718000.0,414400.68,402187.03,중국,77299.44,884364
2019-05,제주시,우도면,일식 음식점업,남성,17.0,906000.0,440936.614,468300.22,중국 외,18686.95,884364
2019-05,제주시,우도면,일식 음식점업,여성,10.0,718000.0,414400.68,402187.03,중국 외,18686.95,884364
2019-05,제주시,우도면,중식 음식점업,남성,125.0,2950500.0,440936.614,468300.22,중국,77299.44,884364
2019-05,제주시,우도면,중식 음식점업,여성,91.0,2178000.0,414400.68,402187.03,중국,77299.44,884364
2019-05,제주시,우도면,중식 음식점업,남성,125.0,2950500.0,440936.614,468300.22,중국 외,18686.95,884364
2019-05,제주시,우도면,중식 음식점업,여성,91.0,2178000.0,414400.68,402187.03,중국 외,18686.95,884364
2019-05,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,162.0,1977000.0,440936.614,468300.22,중국,77299.44,884364
2019-05,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,146.0,1810700.0,414400.68,402187.03,중국,77299.44,884364
2019-05,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,162.0,1977000.0,440936.614,468300.22,중국 외,18686.95,884364
2019-05,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,146.0,1810700.0,414400.68,402187.03,중국 외,18686.95,884364
2019-05,제주시,우도면,한식 음식점업,남성,3053.0,98850425.0,440936.614,468300.22,중국,77299.44,884364
2019-05,제주시,우도면,한식 음식점업,여성,2904.0,87377401.0,414400.68,402187.03,중국,77299.44,884364
2019-05,제주시,우도면,한식 음식점업,남성,3053.0,98850425.0,440936.614,468300.22,중국 외,18686.95,884364
2019-05,제주시,우도면,한식 음식점업,여성,2904.0,87377401.0,414400.68,402187.03,중국 외,18686.95,884364
2019-05,제주시,이도1동,기타 외국식 음식점업,남성,127.0,3061000.0,2565032.467,3130426.062,중국,29221.89,884364
2019-05,제주시,이도1동,기타 외국식 음식점업,여성,85.0,1597200.0,2932451.204,3435967.05,중국,29221.89,884364
2019-05,제주시,이도1동,기타 외국식 음식점업,남성,127.0,3061000.0,2565032.467,3130426.062,중국 외,20621.18,884364
2019-05,제주시,이도1동,기타 외국식 음식점업,여성,85.0,1597200.0,2932451.204,3435967.05,중국 외,20621.18,884364
2019-05,제주시,이도1동,비알콜 음료점업,남성,706.0,7387640.0,2565032.467,3130426.062,중국,29221.89,884364
2019-05,제주시,이도1동,비알콜 음료점업,여성,872.0,8638330.0,2932451.204,3435967.05,중국,29221.89,884364
2019-05,제주시,이도1동,비알콜 음료점업,남성,706.0,7387640.0,2565032.467,3130426.062,중국 외,20621.18,884364
2019-05,제주시,이도1동,비알콜 음료점업,여성,872.0,8638330.0,2932451.204,3435967.05,중국 외,20621.18,884364
2019-05,제주시,이도1동,서양식 음식점업,남성,523.0,16877600.0,2565032.467,3130426.062,중국,29221.89,884364
2019-05,제주시,이도1동,서양식 음식점업,여성,617.0,9250000.0,2932451.204,3435967.05,중국,29221.89,884364
2019-05,제주시,이도1동,서양식 음식점업,남성,523.0,16877600.0,2565032.467,3130426.062,중국 외,20621.18,884364
2019-05,제주시,이도1동,서양식 음식점업,여성,617.0,9250000.0,2932451.204,3435967.05,중국 외,20621.18,884364
2019-05,제주시,이도1동,일식 음식점업,남성,398.0,14517500.0,2565032.467,3130426.062,중국,29221.89,884364
2019-05,제주시,이도1동,일식 음식점업,여성,357.0,11224000.0,2932451.204,3435967.05,중국,29221.89,884364
2019-05,제주시,이도1동,일식 음식점업,남성,398.0,14517500.0,2565032.467,3130426.062,중국 외,20621.18,884364
2019-05,제주시,이도1동,일식 음식점업,여성,357.0,11224000.0,2932451.204,3435967.05,중국 외,20621.18,884364
2019-05,제주시,이도1동,중식 음식점업,남성,688.0,21122000.0,2565032.467,3130426.062,중국,29221.89,884364
2019-05,제주시,이도1동,중식 음식점업,여성,330.0,10535500.0,2932451.204,3435967.05,중국,29221.89,884364
2019-05,제주시,이도1동,중식 음식점업,남성,688.0,21122000.0,2565032.467,3130426.062,중국 외,20621.18,884364
2019-05,제주시,이도1동,중식 음식점업,여성,330.0,10535500.0,2932451.204,3435967.05,중국 외,20621.18,884364
2019-05,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,226.0,2836300.0,2565032.467,3130426.062,중국,29221.89,884364
2019-05,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,232.0,2774520.0,2932451.204,3435967.05,중국,29221.89,884364
2019-05,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,226.0,2836300.0,2565032.467,3130426.062,중국 외,20621.18,884364
2019-05,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,232.0,2774520.0,2932451.204,3435967.05,중국 외,20621.18,884364
2019-05,제주시,이도1동,한식 음식점업,남성,5433.0,181200500.0,2565032.467,3130426.062,중국,29221.89,884364
2019-05,제주시,이도1동,한식 음식점업,여성,3300.0,103197700.0,2932451.204,3435967.05,중국,29221.89,884364
2019-05,제주시,이도1동,한식 음식점업,남성,5433.0,181200500.0,2565032.467,3130426.062,중국 외,20621.18,884364
2019-05,제주시,이도1동,한식 음식점업,여성,3300.0,103197700.0,2932451.204,3435967.05,중국 외,20621.18,884364
2019-05,제주시,이도2동,기타 외국식 음식점업,남성,934.0,37950400.0,15283699.9,8680951.554,중국,32431.9,884364
