년월,시도명,읍면동명,국적,외국인유동인구수
2019-10,제주시,우도면,중국,58847.26
2019-10,제주시,우도면,중국 외,12909.38
2019-10,제주시,이도1동,중국,36799.54
2019-10,제주시,이도1동,중국 외,21596.34
2019-10,제주시,이도2동,중국,47918.62
2019-10,제주시,이도2동,중국 외,38409.24
2019-10,제주시,이호동,중국,37723.57
2019-10,제주시,이호동,중국 외,18622.41
2019-10,제주시,일도1동,중국,16813.83
2019-10,제주시,일도1동,중국 외,8744.84
2019-10,제주시,일도2동,중국,47963.3
2019-10,제주시,일도2동,중국 외,6264.91
2019-10,서귀포시,정방동,중국,62167.24
2019-10,서귀포시,정방동,중국 외,25998.19
2019-10,제주시,조천읍,중국,136871.41
2019-10,제주시,조천읍,중국 외,43216.26
2019-10,서귀포시,중문동,중국,95731.44
2019-10,서귀포시,중문동,중국 외,25604.75
2019-10,서귀포시,중앙동,중국,16724.48
2019-10,서귀포시,중앙동,중국 외,5661.9400000000005
2019-10,서귀포시,천지동,중국,29019.23
2019-10,서귀포시,천지동,중국 외,16921.11
2019-10,제주시,추자면,중국,29879.8
2019-10,제주시,추자면,중국 외,12634.43
2019-10,서귀포시,표선면,중국,73648.44
2019-10,서귀포시,표선면,중국 외,40598.95
2019-10,제주시,한경면,중국,29023.92
2019-10,제주시,한경면,중국 외,7457.3
2019-10,제주시,한림읍,중국,109401.67
2019-10,제주시,한림읍,중국 외,29126.21
2019-10,제주시,화북동,중국,7519.3099999999995
2019-10,제주시,화북동,중국 외,6784.22
2019-10,서귀포시,효돈동,중국,13171.74
2019-10,서귀포시,효돈동,중국 외,2025.65
2019-11,제주시,건입동,중국,83737.68
2019-11,제주시,건입동,중국 외,33887.04
2019-11,제주시,구좌읍,중국,37549.58
2019-11,제주시,구좌읍,중국 외,18863.37
2019-11,서귀포시,남원읍,중국,242706.2
2019-11,서귀포시,남원읍,중국 외,41413.409999999996
2019-11,제주시,노형동,중국,479045.2
2019-11,제주시,노형동,중국 외,65556.28
2019-11,서귀포시,대륜동,중국,82301.06999999999
2019-11,서귀포시,대륜동,중국 외,26585.61
2019-11,서귀포시,대정읍,중국,28581.88
2019-11,서귀포시,대정읍,중국 외,6671.19
2019-11,서귀포시,대천동,중국,20815.69
2019-11,서귀포시,대천동,중국 외,11518.01
2019-11,제주시,도두동,중국,320079.02999999997
2019-11,제주시,도두동,중국 외,44708.21
2019-11,서귀포시,동홍동,중국,53479.35
2019-11,서귀포시,동홍동,중국 외,11118.6
2019-11,제주시,봉개동,중국,31203.53
2019-11,제주시,봉개동,중국 외,7696.96
2019-11,제주시,삼도1동,중국,18062.35
2019-11,제주시,삼도1동,중국 외,18758.25
2019-11,제주시,삼도2동,중국,108244.84
2019-11,제주시,삼도2동,중국 외,62077.479999999996
2019-11,제주시,삼양동,중국,23065.850000000002
2019-11,제주시,삼양동,중국 외,4431.64
2019-11,서귀포시,서홍동,중국,479842.27999999997
2019-11,서귀포시,서홍동,중국 외,20172.32
2019-11,서귀포시,성산읍,중국,127685.04
2019-11,서귀포시,성산읍,중국 외,54499.54
2019-11,서귀포시,송산동,중국,10409.03
2019-11,서귀포시,송산동,중국 외,6467.46
2019-11,제주시,아라동,중국,35069.0
2019-11,제주시,아라동,중국 외,13176.72
2019-11,서귀포시,안덕면,중국,240481.9
2019-11,서귀포시,안덕면,중국 외,55703.75
2019-11,제주시,애월읍,중국,473258.77
2019-11,제주시,애월읍,중국 외,66738.9
2019-11,제주시,연동,중국,1504405.06
2019-11,제주시,연동,중국 외,147515.05
2019-11,서귀포시,영천동,중국,41203.45
2019-11,서귀포시,영천동,중국 외,5359.03
2019-11,서귀포시,예래동,중국,86349.93
2019-11,서귀포시,예래동,중국 외,45461.92
2019-11,제주시,오라동,중국,40570.93
2019-11,제주시,오라동,중국 외,28665.67
2019-11,제주시,외도동,중국,22339.31
2019-11,제주시,외도동,중국 외,20652.170000000002
2019-11,제주시,용담1동,중국,21626.88
2019-11,제주시,용담1동,중국 외,4999.51
2019-11,제주시,용담2동,중국,727053.48
2019-11,제주시,용담2동,중국 외,171511.63
2019-11,제주시,우도면,중국,42642.39
2019-11,제주시,우도면,중국 외,6718.35
2019-11,제주시,이도1동,중국,25339.510000000002
2019-11,제주시,이도1동,중국 외,13361.82
2019-11,제주시,이도2동,중국,38424.27
2019-11,제주시,이도2동,중국 외,25857.66
2019-11,제주시,이호동,중국,39738.61
2019-11,제주시,이호동,중국 외,16537.49
2019-11,제주시,일도1동,중국,11231.960000000001
2019-11,제주시,일도1동,중국 외,6208.08
2019-11,제주시,일도2동,중국,41979.33
2019-11,제주시,일도2동,중국 외,3955.76
2019-11,서귀포시,정방동,중국,41934.67
2019-11,서귀포시,정방동,중국 외,20792.33
2019-11,제주시,조천읍,중국,72736.15
2019-11,제주시,조천읍,중국 외,37615.69
2019-11,서귀포시,중문동,중국,103878.56
2019-11,서귀포시,중문동,중국 외,19152.54
2019-11,서귀포시,중앙동,중국,15092.72
2019-11,서귀포시,중앙동,중국 외,4518.18
2019-11,서귀포시,천지동,중국,25696.9
2019-11,서귀포시,천지동,중국 외,12730.78
2019-11,제주시,추자면,중국,33164.49
2019-11,제주시,추자면,중국 외,4978.04
2019-11,서귀포시,표선면,중국,68950.61
2019-11,서귀포시,표선면,중국 외,32594.96
2019-11,제주시,한경면,중국,19997.44
2019-11,제주시,한경면,중국 외,5161.75
2019-11,제주시,한림읍,중국,90255.37
2019-11,제주시,한림읍,중국 외,14789.539999999999
2019-11,제주시,화북동,중국,2720.4
2019-11,제주시,화북동,중국 외,3609.47
2019-11,서귀포시,효돈동,중국,8292.89
2019-11,서귀포시,효돈동,중국 외,1635.43
2019-12,제주시,건입동,중국,87177.58
2019-12,제주시,건입동,중국 외,33955.47
2019-12,제주시,구좌읍,중국,30667.45
2019-12,제주시,구좌읍,중국 외,19714.27
2019-12,서귀포시,남원읍,중국,157101.62
2019-12,서귀포시,남원읍,중국 외,37794.77
2019-12,제주시,노형동,중국,512313.13
2019-12,제주시,노형동,중국 외,83267.58
2019-12,서귀포시,대륜동,중국,101299.22
2019-12,서귀포시,대륜동,중국 외,19461.69
2019-12,서귀포시,대정읍,중국,24622.350000000002
2019-12,서귀포시,대정읍,중국 외,7001.17
2019-12,서귀포시,대천동,중국,29964.44
2019-12,서귀포시,대천동,중국 외,10392.51
2019-12,제주시,도두동,중국,319789.82
2019-12,제주시,도두동,중국 외,55426.88
2019-12,서귀포시,동홍동,중국,72134.24
2019-12,서귀포시,동홍동,중국 외,8332.61
2019-12,제주시,봉개동,중국,27749.53
2019-12,제주시,봉개동,중국 외,7732.06
2019-12,제주시,삼도1동,중국,39256.6
2019-12,제주시,삼도1동,중국 외,22338.39
2019-12,제주시,삼도2동,중국,96737.79
2019-12,제주시,삼도2동,중국 외,55658.94
2019-12,제주시,삼양동,중국,15692.3
2019-12,제주시,삼양동,중국 외,8772.97
2019-12,서귀포시,서홍동,중국,386563.19
2019-12,서귀포시,서홍동,중국 외,26854.54
2019-12,서귀포시,성산읍,중국,115035.27
2019-12,서귀포시,성산읍,중국 외,56919.73
2019-12,서귀포시,송산동,중국,7829.67
2019-12,서귀포시,송산동,중국 외,3936.57
2019-12,제주시,아라동,중국,28969.850000000002
2019-12,제주시,아라동,중국 외,15936.98
2019-12,서귀포시,안덕면,중국,258064.6
2019-12,서귀포시,안덕면,중국 외,51256.32
2019-12,제주시,애월읍,중국,481255.37
2019-12,제주시,애월읍,중국 외,69512.53
2019-12,제주시,연동,중국,1550868.29
2019-12,제주시,연동,중국 외,172523.46
2019-12,서귀포시,영천동,중국,26075.440000000002
2019-12,서귀포시,영천동,중국 외,5931.15
2019-12,서귀포시,예래동,중국,91536.81
2019-12,서귀포시,예래동,중국 외,29685.93
2019-12,제주시,오라동,중국,46705.38
2019-12,제주시,오라동,중국 외,25621.44
2019-12,제주시,외도동,중국,25092.61
2019-12,제주시,외도동,중국 외,22369.0
2019-12,제주시,용담1동,중국,15786.35
2019-12,제주시,용담1동,중국 외,6524.99
2019-12,제주시,용담2동,중국,780742.11
2019-12,제주시,용담2동,중국 외,187814.49
2019-12,제주시,우도면,중국,37102.83
2019-12,제주시,우도면,중국 외,4460.87
2019-12,제주시,이도1동,중국,21490.49
2019-12,제주시,이도1동,중국 외,15281.37
2019-12,제주시,이도2동,중국,40606.22
2019-12,제주시,이도2동,중국 외,32655.329999999998
2019-12,제주시,이호동,중국,46573.71
2019-12,제주시,이호동,중국 외,16202.48
2019-12,제주시,일도1동,중국,12496.93
2019-12,제주시,일도1동,중국 외,6056.41
2019-12,제주시,일도2동,중국,46164.6
2019-12,제주시,일도2동,중국 외,6089.15
2019-12,서귀포시,정방동,중국,33559.5
2019-12,서귀포시,정방동,중국 외,26670.02
2019-12,제주시,조천읍,중국,82957.05
2019-12,제주시,조천읍,중국 외,44099.9
2019-12,서귀포시,중문동,중국,104275.93
2019-12,서귀포시,중문동,중국 외,16882.06
2019-12,서귀포시,중앙동,중국,13646.69
2019-12,서귀포시,중앙동,중국 외,3521.61
2019-12,서귀포시,천지동,중국,19978.629999999997
2019-12,서귀포시,천지동,중국 외,13417.92
2019-12,제주시,추자면,중국,40112.45
2019-12,제주시,추자면,중국 외,7033.83
2019-12,서귀포시,표선면,중국,64732.46
2019-12,서귀포시,표선면,중국 외,42195.89
2019-12,제주시,한경면,중국,17686.15
2019-12,제주시,한경면,중국 외,7362.38
2019-12,제주시,한림읍,중국,79133.92
2019-12,제주시,한림읍,중국 외,17464.24
2019-12,제주시,화북동,중국,7632.17
2019-12,제주시,화북동,중국 외,2492.59
2019-12,서귀포시,효돈동,중국,3733.8
2019-12,서귀포시,효돈동,중국 외,1720.42
2020-01,제주시,건입동,중국,117534.64
2020-01,제주시,건입동,중국 외,41548.35
2020-01,제주시,구좌읍,중국,39936.09
2020-01,제주시,구좌읍,중국 외,23022.12
2020-01,서귀포시,남원읍,중국,93612.97
2020-01,서귀포시,남원읍,중국 외,75951.55
2020-01,제주시,노형동,중국,547828.89
2020-01,제주시,노형동,중국 외,110073.75
2020-01,서귀포시,대륜동,중국,50161.72
2020-01,서귀포시,대륜동,중국 외,28823.9
2020-01,서귀포시,대정읍,중국,31396.36
2020-01,서귀포시,대정읍,중국 외,14918.68
2020-01,서귀포시,대천동,중국,19731.76
2020-01,서귀포시,대천동,중국 외,15482.02
2020-01,제주시,도두동,중국,302319.99
2020-01,제주시,도두동,중국 외,73677.94
2020-01,서귀포시,동홍동,중국,44782.06
2020-01,서귀포시,동홍동,중국 외,18478.96
2020-01,제주시,봉개동,중국,14420.26
2020-01,제주시,봉개동,중국 외,16122.79
2020-01,제주시,삼도1동,중국,27472.08
2020-01,제주시,삼도1동,중국 외,33841.05
2020-01,제주시,삼도2동,중국,94743.93
2020-01,제주시,삼도2동,중국 외,78750.94
2020-01,제주시,삼양동,중국,12398.17
2020-01,제주시,삼양동,중국 외,5946.26
2020-01,서귀포시,서홍동,중국,226764.68
2020-01,서귀포시,서홍동,중국 외,74258.77
2020-01,서귀포시,성산읍,중국,136236.56
2020-01,서귀포시,성산읍,중국 외,62501.45
2020-01,서귀포시,송산동,중국,11220.2
2020-01,서귀포시,송산동,중국 외,6519.71
2020-01,제주시,아라동,중국,29204.96
2020-01,제주시,아라동,중국 외,17403.85
2020-01,서귀포시,안덕면,중국,199870.99
2020-01,서귀포시,안덕면,중국 외,86334.35
2020-01,제주시,애월읍,중국,424580.69
2020-01,제주시,애월읍,중국 외,139945.22
2020-01,제주시,연동,중국,1556845.17
2020-01,제주시,연동,중국 외,297752.69
2020-01,서귀포시,영천동,중국,25261.93
2020-01,서귀포시,영천동,중국 외,15313.35
2020-01,서귀포시,예래동,중국,109041.94
2020-01,서귀포시,예래동,중국 외,36371.99
2020-01,제주시,오라동,중국,51741.77
2020-01,제주시,오라동,중국 외,32961.79
2020-01,제주시,외도동,중국,34102.65
2020-01,제주시,외도동,중국 외,26534.61
2020-01,제주시,용담1동,중국,17086.579999999998
2020-01,제주시,용담1동,중국 외,10591.710000000001
2020-01,제주시,용담2동,중국,765548.3
2020-01,제주시,용담2동,중국 외,231417.44
2020-01,제주시,우도면,중국,32731.82
2020-01,제주시,우도면,중국 외,9755.86
2020-01,제주시,이도1동,중국,25029.14
2020-01,제주시,이도1동,중국 외,16471.51
2020-01,제주시,이도2동,중국,51337.35
2020-01,제주시,이도2동,중국 외,27267.06
2020-01,제주시,이호동,중국,44126.05
2020-01,제주시,이호동,중국 외,21094.670000000002
2020-01,제주시,일도1동,중국,16082.58
2020-01,제주시,일도1동,중국 외,8132.59
2020-01,제주시,일도2동,중국,50321.61
2020-01,제주시,일도2동,중국 외,11881.47
2020-01,서귀포시,정방동,중국,39458.77
2020-01,서귀포시,정방동,중국 외,33200.25
2020-01,제주시,조천읍,중국,100986.5
2020-01,제주시,조천읍,중국 외,44136.15
2020-01,서귀포시,중문동,중국,96305.16
2020-01,서귀포시,중문동,중국 외,38707.82
2020-01,서귀포시,중앙동,중국,12974.24
2020-01,서귀포시,중앙동,중국 외,6955.64
2020-01,서귀포시,천지동,중국,21330.61
2020-01,서귀포시,천지동,중국 외,15157.8
2020-01,제주시,추자면,중국,15544.15
2020-01,제주시,추자면,중국 외,15162.81
2020-01,서귀포시,표선면,중국,59980.57
2020-01,서귀포시,표선면,중국 외,30381.6
2020-01,제주시,한경면,중국,22388.66
2020-01,제주시,한경면,중국 외,7533.76
2020-01,제주시,한림읍,중국,79815.81
2020-01,제주시,한림읍,중국 외,32942.6
2020-01,제주시,화북동,중국,8462.18
2020-01,제주시,화북동,중국 외,5095.81
2020-01,서귀포시,효돈동,중국,4620.22
2020-01,서귀포시,효돈동,중국 외,1811.13
2020-02,제주시,건입동,중국,13018.92
2020-02,제주시,건입동,중국 외,22525.9
2020-02,제주시,구좌읍,중국,7002.06
2020-02,제주시,구좌읍,중국 외,17417.24
2020-02,서귀포시,남원읍,중국,30582.809999999998
2020-02,서귀포시,남원읍,중국 외,47428.7
2020-02,제주시,노형동,중국,69547.86
2020-02,제주시,노형동,중국 외,46251.97
2020-02,서귀포시,대륜동,중국,6092.13
2020-02,서귀포시,대륜동,중국 외,18860.66
2020-02,서귀포시,대정읍,중국,11878.56
2020-02,서귀포시,대정읍,중국 외,6897.32
2020-02,서귀포시,대천동,중국,2607.57
2020-02,서귀포시,대천동,중국 외,10060.41
2020-02,제주시,도두동,중국,23888.77
2020-02,제주시,도두동,중국 외,28531.96
2020-02,서귀포시,동홍동,중국,26301.170000000002
2020-02,서귀포시,동홍동,중국 외,10457.37
2020-02,제주시,봉개동,중국,5125.73
2020-02,제주시,봉개동,중국 외,11710.11
2020-02,제주시,삼도1동,중국,9047.64
2020-02,제주시,삼도1동,중국 외,23357.76
2020-02,제주시,삼도2동,중국,14798.83
2020-02,제주시,삼도2동,중국 외,41758.89
2020-02,제주시,삼양동,중국,2635.78
2020-02,제주시,삼양동,중국 외,2900.2
2020-02,서귀포시,서홍동,중국,68795.44
2020-02,서귀포시,서홍동,중국 외,42739.74
2020-02,서귀포시,성산읍,중국,25706.28
2020-02,서귀포시,성산읍,중국 외,35042.43
2020-02,서귀포시,송산동,중국,2271.32
2020-02,서귀포시,송산동,중국 외,4325.23
2020-02,제주시,아라동,중국,11182.57
2020-02,제주시,아라동,중국 외,9849.16
2020-02,서귀포시,안덕면,중국,46557.26
2020-02,서귀포시,안덕면,중국 외,39772.34
2020-02,제주시,애월읍,중국,54478.63
2020-02,제주시,애월읍,중국 외,79259.99
2020-02,제주시,연동,중국,183814.22
2020-02,제주시,연동,중국 외,91602.64
2020-02,서귀포시,영천동,중국,5713.55
2020-02,서귀포시,영천동,중국 외,13189.19
2020-02,서귀포시,예래동,중국,16623.37
2020-02,서귀포시,예래동,중국 외,19321.82
2020-02,제주시,오라동,중국,13136.47
2020-02,제주시,오라동,중국 외,24246.99
2020-02,제주시,외도동,중국,5396.13
2020-02,제주시,외도동,중국 외,20685.79
2020-02,제주시,용담1동,중국,3185.95
2020-02,제주시,용담1동,중국 외,4780.07
2020-02,제주시,용담2동,중국,50925.87
2020-02,제주시,용담2동,중국 외,111342.1
2020-02,제주시,우도면,중국,5972.19
2020-02,제주시,우도면,중국 외,10345.210000000001
2020-02,제주시,이도1동,중국,4573.17
2020-02,제주시,이도1동,중국 외,13093.85
2020-02,제주시,이도2동,중국,13246.98
2020-02,제주시,이도2동,중국 외,22359.99
2020-02,제주시,이호동,중국,4671.92
2020-02,제주시,이호동,중국 외,13140.62
2020-02,제주시,일도1동,중국,1142.75
2020-02,제주시,일도1동,중국 외,1672.37
2020-02,제주시,일도2동,중국,6684.63
2020-02,제주시,일도2동,중국 외,5456.12
2020-02,서귀포시,정방동,중국,9863.51
2020-02,서귀포시,정방동,중국 외,11439.99
2020-02,제주시,조천읍,중국,12231.24
2020-02,제주시,조천읍,중국 외,25706.07
2020-02,서귀포시,중문동,중국,15313.73
2020-02,서귀포시,중문동,중국 외,25060.9
2020-02,서귀포시,중앙동,중국,4827.13
2020-02,서귀포시,중앙동,중국 외,3742.62
2020-02,서귀포시,천지동,중국,3228.28
2020-02,서귀포시,천지동,중국 외,8445.81
2020-02,제주시,추자면,중국,6851.54
2020-02,제주시,추자면,중국 외,10583.25
2020-02,서귀포시,표선면,중국,10637.08
2020-02,서귀포시,표선면,중국 외,16331.88
2020-02,제주시,한경면,중국,6331.91
2020-02,제주시,한경면,중국 외,4929.61
2020-02,제주시,한림읍,중국,38120.94
2020-02,제주시,한림읍,중국 외,22131.98
2020-02,제주시,화북동,중국,2969.64
2020-02,제주시,화북동,중국 외,2290.29
2020-02,서귀포시,효돈동,중국,2043.22
2020-02,서귀포시,효돈동,중국 외,602.07
2020-03,제주시,건입동,중국,1951.54
2020-03,제주시,건입동,중국 외,3323.88
2020-03,제주시,구좌읍,중국,4836.53
2020-03,제주시,구좌읍,중국 외,4086.8
2020-03,서귀포시,남원읍,중국,23813.55
2020-03,서귀포시,남원읍,중국 외,42502.26
2020-03,제주시,노형동,중국,15934.48
2020-03,제주시,노형동,중국 외,8045.75
2020-03,서귀포시,대륜동,중국,4152.32
2020-03,서귀포시,대륜동,중국 외,4520.67
2020-03,서귀포시,대정읍,중국,7890.79
2020-03,서귀포시,대정읍,중국 외,4573.88
2020-03,서귀포시,대천동,중국,2344.19
2020-03,서귀포시,대천동,중국 외,1839.01
2020-03,제주시,도두동,중국,3867.82
2020-03,제주시,도두동,중국 외,1519.35
2020-03,서귀포시,동홍동,중국,6936.16
2020-03,서귀포시,동홍동,중국 외,1658.95
2020-03,제주시,봉개동,중국,4660.17
2020-03,제주시,봉개동,중국 외,9290.86
2020-03,제주시,삼도1동,중국,561.99
2020-03,제주시,삼도1동,중국 외,2394.39
2020-03,제주시,삼도2동,중국,2137.33
2020-03,제주시,삼도2동,중국 외,4464.97
2020-03,제주시,삼양동,중국,2012.66
2020-03,제주시,삼양동,중국 외,1561.6299999999999
2020-03,서귀포시,서홍동,중국,140673.38
2020-03,서귀포시,서홍동,중국 외,58132.9
2020-03,서귀포시,성산읍,중국,8520.96
2020-03,서귀포시,성산읍,중국 외,8628.82
2020-03,서귀포시,송산동,중국,1133.32
2020-03,서귀포시,송산동,중국 외,1750.45
2020-03,제주시,아라동,중국,7549.87
2020-03,제주시,아라동,중국 외,3873.93
2020-03,서귀포시,안덕면,중국,9341.57
2020-03,서귀포시,안덕면,중국 외,9004.78
2020-03,제주시,애월읍,중국,75597.62
2020-03,제주시,애월읍,중국 외,60597.05
2020-03,제주시,연동,중국,47116.86
2020-03,제주시,연동,중국 외,13217.949999999999
2020-03,서귀포시,영천동,중국,5537.21
2020-03,서귀포시,영천동,중국 외,8508.42
2020-03,서귀포시,예래동,중국,3016.63
2020-03,서귀포시,예래동,중국 외,1350.68
2020-03,제주시,오라동,중국,1438.98
2020-03,제주시,오라동,중국 외,4822.76
2020-03,제주시,외도동,중국,1598.91
2020-03,제주시,외도동,중국 외,1156.55
2020-03,제주시,용담1동,중국,1662.33
2020-03,제주시,용담1동,중국 외,2160.23
2020-03,제주시,용담2동,중국,4979.97
2020-03,제주시,용담2동,중국 외,9394.62
2020-03,제주시,우도면,중국,5492.57
2020-03,제주시,우도면,중국 외,6853.12
2020-03,제주시,이도1동,중국,1923.33
2020-03,제주시,이도1동,중국 외,1208.02
2020-03,제주시,이도2동,중국,8878.32
2020-03,제주시,이도2동,중국 외,5008.18
2020-03,제주시,이호동,중국,2546.46
2020-03,제주시,이호동,중국 외,655.83
2020-03,제주시,일도1동,중국,634.85
2020-03,제주시,일도1동,중국 외,481.61
2020-03,제주시,일도2동,중국,2233.66
2020-03,제주시,일도2동,중국 외,1175.38
2020-03,서귀포시,정방동,중국,5113.99
2020-03,서귀포시,정방동,중국 외,2298.1
2020-03,제주시,조천읍,중국,10230.31
2020-03,제주시,조천읍,중국 외,7568.1
2020-03,서귀포시,중문동,중국,16966.66
2020-03,서귀포시,중문동,중국 외,15308.59
2020-03,서귀포시,중앙동,중국,5497.2300000000005
2020-03,서귀포시,중앙동,중국 외,824.48
2020-03,서귀포시,천지동,중국,2351.26
2020-03,서귀포시,천지동,중국 외,1273.78
2020-03,제주시,추자면,중국,4991.72
2020-03,제주시,추자면,중국 외,10316.16
2020-03,서귀포시,표선면,중국,5647.71
2020-03,서귀포시,표선면,중국 외,6199.25
2020-03,제주시,한경면,중국,6390.71
2020-03,제주시,한경면,중국 외,2030.7
2020-03,제주시,한림읍,중국,14025.27
2020-03,제주시,한림읍,중국 외,15636.22
2020-03,제주시,화북동,중국,1474.26
2020-03,제주시,화북동,중국 외,3041.87
2020-03,서귀포시,효돈동,중국,1758.76
2020-03,서귀포시,효돈동,중국 외,326.6
2020-04,제주시,건입동,중국,1965.66
2020-04,제주시,건입동,중국 외,3181.18
2020-04,제주시,구좌읍,중국,3879.56
2020-04,제주시,구좌읍,중국 외,2677.1
2020-04,서귀포시,남원읍,중국,15254.96
2020-04,서귀포시,남원읍,중국 외,36076.3
2020-04,제주시,노형동,중국,8589.16
2020-04,제주시,노형동,중국 외,7800.52
2020-04,서귀포시,대륜동,중국,1020.4
2020-04,서귀포시,대륜동,중국 외,4021.0
2020-04,서귀포시,대정읍,중국,5911.08
2020-04,서귀포시,대정읍,중국 외,2942.15
2020-04,서귀포시,대천동,중국,954.5799999999999
2020-04,서귀포시,대천동,중국 외,3055.07
2020-04,제주시,도두동,중국,1873.97
2020-04,제주시,도두동,중국 외,346.89
2020-04,서귀포시,동홍동,중국,4331.01
2020-04,서귀포시,동홍동,중국 외,1826.44
2020-04,제주시,봉개동,중국,3938.36
2020-04,제주시,봉개동,중국 외,7460.51
2020-04,제주시,삼도1동,중국,1018.09
2020-04,제주시,삼도1동,중국 외,384.34000000000003
2020-04,제주시,삼도2동,중국,1829.3000000000002
2020-04,제주시,삼도2동,중국 외,828.56
2020-04,제주시,삼양동,중국,2424.13
2020-04,제주시,삼양동,중국 외,1198.8
2020-04,서귀포시,서홍동,중국,114320.51
2020-04,서귀포시,서홍동,중국 외,56254.71
2020-04,서귀포시,성산읍,중국,2964.9700000000003
2020-04,서귀포시,성산읍,중국 외,2851.16
2020-04,서귀포시,송산동,중국,1455.43
2020-04,서귀포시,송산동,중국 외,198.23
2020-04,제주시,아라동,중국,3573.92
2020-04,제주시,아라동,중국 외,3321.79
2020-04,서귀포시,안덕면,중국,2572.26
2020-04,서귀포시,안덕면,중국 외,4001.84
2020-04,제주시,애월읍,중국,38588.85
2020-04,제주시,애월읍,중국 외,51876.24
2020-04,제주시,연동,중국,21673.89
2020-04,제주시,연동,중국 외,6798.89
2020-04,서귀포시,영천동,중국,5920.46
2020-04,서귀포시,영천동,중국 외,10229.14
2020-04,서귀포시,예래동,중국,3249.46
2020-04,서귀포시,예래동,중국 외,560.17
2020-04,제주시,오라동,중국,211.65
2020-04,제주시,오라동,중국 외,1719.88
2020-04,제주시,외도동,중국,1114.51
2020-04,제주시,외도동,중국 외,1237.44
2020-04,제주시,용담1동,중국,583.09
2020-04,제주시,용담1동,중국 외,672.06
2020-04,제주시,용담2동,중국,1603.56
2020-04,제주시,용담2동,중국 외,1862.1399999999999
2020-04,제주시,우도면,중국,1958.62
2020-04,제주시,우도면,중국 외,6204.79
2020-04,제주시,이도1동,중국,1664.68
2020-04,제주시,이도1동,중국 외,2449.6
2020-04,제주시,이도2동,중국,6000.39
2020-04,제주시,이도2동,중국 외,4742.79
2020-04,제주시,이호동,중국,61.13
2020-04,제주시,이호동,중국 외,645.11
2020-04,제주시,일도1동,중국,256.3
2020-04,제주시,일도1동,중국 외,11.93
2020-04,제주시,일도2동,중국,3889.01
2020-04,제주시,일도2동,중국 외,1545.0
2020-04,서귀포시,정방동,중국,3087.2
2020-04,서귀포시,정방동,중국 외,688.57
2020-04,제주시,조천읍,중국,5121.04
2020-04,제주시,조천읍,중국 외,7104.29
2020-04,서귀포시,중문동,중국,11702.21
2020-04,서귀포시,중문동,중국 외,14455.58
2020-04,서귀포시,중앙동,중국,3698.52
2020-04,서귀포시,중앙동,중국 외,73.95
2020-04,서귀포시,천지동,중국,1189.73
2020-04,서귀포시,천지동,중국 외,473.26
2020-04,제주시,추자면,중국,4450.93
2020-04,제주시,추자면,중국 외,10859.14
2020-04,서귀포시,표선면,중국,5386.74
2020-04,서귀포시,표선면,중국 외,3875.58
2020-04,제주시,한경면,중국,2779.17
2020-04,제주시,한경면,중국 외,1678.96
2020-04,제주시,한림읍,중국,11307.210000000001
2020-04,제주시,한림읍,중국 외,15592.52
2020-04,제주시,화북동,중국,1314.37
2020-04,제주시,화북동,중국 외,235.01
2020-04,서귀포시,효돈동,중국,658.36
2020-04,서귀포시,효돈동,중국 외,895.01
2020-05,제주시,건입동,중국,76.15
2020-05,제주시,건입동,중국 외,637.73
2020-05,제주시,구좌읍,중국,157.33
2020-05,제주시,구좌읍,중국 외,290.27
2020-05,서귀포시,남원읍,중국,1241.05
2020-05,서귀포시,남원읍,중국 외,8477.11
2020-05,제주시,노형동,중국,690.75
2020-05,제주시,노형동,중국 외,781.03
2020-05,서귀포시,대륜동,중국,51.38
2020-05,서귀포시,대륜동,중국 외,433.01
2020-05,서귀포시,대정읍,중국,477.7
2020-05,서귀포시,대정읍,중국 외,593.08
2020-05,서귀포시,대천동,중국,109.96
2020-05,서귀포시,대천동,중국 외,217.59
2020-05,제주시,도두동,중국,79.22
2020-05,제주시,도두동,중국 외,48.64
2020-05,서귀포시,동홍동,중국,114.03999999999999
2020-05,서귀포시,동홍동,중국 외,266.65
2020-05,제주시,봉개동,중국,226.75
2020-05,제주시,봉개동,중국 외,1138.1
2020-05,제주시,삼도1동,중국,190.78
2020-05,제주시,삼도1동,중국 외,50.940000000000005
2020-05,제주시,삼도2동,중국,129.24
2020-05,제주시,삼도2동,중국 외,103.12
2020-05,제주시,삼양동,중국,113.58
2020-05,제주시,삼양동,중국 외,102.73
2020-05,서귀포시,서홍동,중국,3500.53
2020-05,서귀포시,서홍동,중국 외,8483.92
2020-05,서귀포시,성산읍,중국,213.15
2020-05,서귀포시,성산읍,중국 외,842.26
2020-05,서귀포시,송산동,중국,29.13
2020-05,서귀포시,송산동,중국 외,204.78
2020-05,제주시,아라동,중국,166.77
2020-05,제주시,아라동,중국 외,791.13
2020-05,서귀포시,안덕면,중국,144.22
2020-05,서귀포시,안덕면,중국 외,563.12
2020-05,제주시,애월읍,중국,1801.05
2020-05,제주시,애월읍,중국 외,7722.31
2020-05,제주시,연동,중국,871.69
2020-05,제주시,연동,중국 외,1283.6
2020-05,서귀포시,영천동,중국,325.97
2020-05,서귀포시,영천동,중국 외,1668.18
2020-05,서귀포시,예래동,중국,148.74
2020-05,서귀포시,예래동,중국 외,321.93
2020-05,제주시,오라동,중국,154.23
