연도,월,관광지명,한국인,외국인
2010,05,삼성혈,9020,7581
2010,05,삼양선사유적지,0,0
2010,05,생각하는 정원,17329,2176
2010,05,절물자연휴양림,66763,131
2010,05,제주도립 김창열미술관,0,0
2010,05,제주돌문화공원,23747,45
2010,05,제주러브랜드,57591,9268
2010,05,제주목관아지,14081,461
2010,05,제주별빛누리공원,2691,4
2010,05,제주항일기념관,6129,17
2010,05,한라산국립공원,147852,0
2010,05,한림공원,135419,2744
2010,05,항몽 유적지,13541,22
2010,05,해녀 박물관,19799,1452
2010,05,감귤박물관,6270,251
2010,05,기당미술관,682,2
2010,05,마라해양도립공원,56980,0
2010,05,박물관은살아있다,0,0
2010,05,산방산,115724,2660
2010,05,서귀포도립해양공원,38791,0
2010,05,서귀포자연휴양림,7125,0
2010,05,서복전시관,2163,800
2010,05,성산일출봉,201078,35060
2010,05,소리섬박물관,0,0
2010,05,소인국테마파크,98710,0
2010,05,신영영화박물관,13349,0
2010,05,아프리카박물관,10837,0
2010,05,여미지식물원,78771,0
2010,05,이중섭미술관,9111,133
2010,05,익스트림 아일랜드,0,0
2010,05,일출랜드,95431,552
2010,05,정방폭포,58470,3374
2010,05,제주민속촌박물관,75345,5219
2010,05,제주조각공원,3326,37
2010,05,제주추사관,0,0
2010,05,중문주상절리대,182539,10893
2010,05,천제연폭포,52867,7830
2010,05,천지연폭포,192617,16767
2010,05,카멜리아힐,0,0
2010,05,테디베어뮤지엄,59269,11395
2010,05,퍼시픽랜드,60209,0
2010,05,아쿠아플라넷,0,0
2010,05,화락원,0,0
2010,06,(주)제주미니미니랜드,23180,1220
2010,06,국립제주박물관,49483,945
2010,06,도립미술관,0,0
2010,06,만장굴관광지,46364,6488
2010,06,목석원,0,0
2010,06,민속자연사박물관,79297,9676
2010,06,비자림,14927,12
2010,06,산굼부리,48296,2926
2010,06,삼성혈,7737,6641
2010,06,삼양선사유적지,0,0
2010,06,생각하는 정원,13309,1740
2010,06,절물자연휴양림,51150,2
2010,06,제주도립 김창열미술관,0,0
2010,06,제주돌문화공원,17094,118
2010,06,제주러브랜드,40977,6971
2010,06,제주목관아지,11298,483
2010,06,제주별빛누리공원,902,2
2010,06,제주항일기념관,5152,35
2010,06,한라산국립공원,93858,0
2010,06,한림공원,78155,2521
2010,06,항몽 유적지,14015,13
2010,06,해녀 박물관,17933,1415
2010,06,감귤박물관,6617,187
2010,06,기당미술관,1542,0
2010,06,마라해양도립공원,43200,0
2010,06,박물관은살아있다,0,0
2010,06,산방산,57180,2660
2010,06,서귀포도립해양공원,26493,0
2010,06,서귀포자연휴양림,6593,0
2010,06,서복전시관,1783,922
2010,06,성산일출봉,144788,41771
2010,06,소리섬박물관,0,0
2010,06,소인국테마파크,63197,0
2010,06,신영영화박물관,7361,0
2010,06,아프리카박물관,8969,0
2010,06,여미지식물원,55483,0
2010,06,이중섭미술관,8549,81
2010,06,익스트림 아일랜드,0,0
2010,06,일출랜드,60946,258
2010,06,정방폭포,40020,3665
2010,06,제주민속촌박물관,40366,4325
2010,06,제주조각공원,1978,129
2010,06,제주추사관,11423,0
2010,06,중문주상절리대,118291,9487
2010,06,천제연폭포,39444,8033
2010,06,천지연폭포,128128,15898
2010,06,카멜리아힐,0,0
2010,06,테디베어뮤지엄,41936,13743
2010,06,퍼시픽랜드,45205,0
2010,06,아쿠아플라넷,0,0
2010,06,화락원,0,0
2010,07,(주)제주미니미니랜드,24571,0
2010,07,국립제주박물관,22594,575
2010,07,도립미술관,0,0
2010,07,만장굴관광지,66567,12511
2010,07,목석원,0,0
2010,07,민속자연사박물관,44834,10971
2010,07,비자림,18208,47
2010,07,산굼부리,35842,3848
2010,07,삼성혈,6412,5550
2010,07,삼양선사유적지,0,0
2010,07,생각하는 정원,16501,1606
2010,07,절물자연휴양림,58687,413
2010,07,제주도립 김창열미술관,0,0
2010,07,제주돌문화공원,17060,47
2010,07,제주러브랜드,39544,9636
2010,07,제주목관아지,12991,375
2010,07,제주별빛누리공원,3268,3
2010,07,제주항일기념관,5144,19
2010,07,한라산국립공원,69757,0
2010,07,한림공원,68995,2544
2010,07,항몽 유적지,5332,17
2010,07,해녀 박물관,13015,2090
2010,07,감귤박물관,7497,347
2010,07,기당미술관,942,0
2010,07,마라해양도립공원,36109,0
2010,07,박물관은살아있다,0,0
2010,07,산방산,30660,1673
2010,07,서귀포도립해양공원,26914,0
2010,07,서귀포자연휴양림,20785,0
2010,07,서복전시관,1003,506
2010,07,성산일출봉,118406,44021
2010,07,소리섬박물관,0,0
2010,07,소인국테마파크,58134,0
2010,07,신영영화박물관,6272,0
2010,07,아프리카박물관,11859,0
2010,07,여미지식물원,52853,0
2010,07,이중섭미술관,13449,184
2010,07,익스트림 아일랜드,0,0
2010,07,일출랜드,32541,230
2010,07,정방폭포,48375,3091
2010,07,제주민속촌박물관,29487,2775
2010,07,제주조각공원,1928,33
2010,07,제주추사관,5575,10
2010,07,중문주상절리대,85649,10371
2010,07,천제연폭포,52006,9302
2010,07,천지연폭포,102167,20686
2010,07,카멜리아힐,0,0
2010,07,테디베어뮤지엄,62620,15857
2010,07,퍼시픽랜드,55046,0
2010,07,아쿠아플라넷,0,0
2010,07,화락원,0,0
2010,08,(주)제주미니미니랜드,30882,0
2010,08,국립제주박물관,47189,898
2010,08,도립미술관,0,0
2010,08,만장굴관광지,111229,9044
2010,08,목석원,0,0
2010,08,민속자연사박물관,59543,14355
2010,08,비자림,23435,116
2010,08,산굼부리,47949,4546
2010,08,삼성혈,8451,4761
2010,08,삼양선사유적지,0,0
2010,08,생각하는 정원,23964,1649
2010,08,절물자연휴양림,93044,353
2010,08,제주도립 김창열미술관,0,0
2010,08,제주돌문화공원,19031,629
2010,08,제주러브랜드,48317,12079
2010,08,제주목관아지,9805,476
2010,08,제주별빛누리공원,4631,10
2010,08,제주항일기념관,5320,30
2010,08,한라산국립공원,79202,0
2010,08,한림공원,96876,2406
2010,08,항몽 유적지,7730,42
2010,08,해녀 박물관,13169,1931
2010,08,감귤박물관,8582,301
2010,08,기당미술관,762,0
2010,08,마라해양도립공원,52986,0
2010,08,박물관은살아있다,0,0
2010,08,산방산,34911,1329
2010,08,서귀포도립해양공원,33799,0
2010,08,서귀포자연휴양림,37568,0
2010,08,서복전시관,1047,983
2010,08,성산일출봉,123286,57188
2010,08,소리섬박물관,0,0
2010,08,소인국테마파크,80001,0
2010,08,신영영화박물관,8209,0
2010,08,아프리카박물관,17277,0
2010,08,여미지식물원,55613,0
2010,08,이중섭미술관,16321,181
2010,08,익스트림 아일랜드,0,0
2010,08,일출랜드,39364,294
2010,08,정방폭포,73270,3421
2010,08,제주민속촌박물관,42448,3842
2010,08,제주조각공원,3006,68
2010,08,제주추사관,4959,7
2010,08,중문주상절리대,114903,10983
2010,08,천제연폭포,69142,8772
2010,08,천지연폭포,147168,26185
2010,08,카멜리아힐,0,0
2010,08,테디베어뮤지엄,90635,21137
2010,08,퍼시픽랜드,75817,0
2010,08,아쿠아플라넷,0,0
2010,08,화락원,0,0
2010,09,(주)제주미니미니랜드,46183,0
2010,09,국립제주박물관,22127,192
2010,09,도립미술관,0,0
2010,09,만장굴관광지,55885,8986
2010,09,목석원,0,0
2010,09,민속자연사박물관,58069,12969
2010,09,비자림,15445,54
2010,09,산굼부리,50030,1324
2010,09,삼성혈,6858,6527
2010,09,삼양선사유적지,0,0
2010,09,생각하는 정원,15826,1673
2010,09,절물자연휴양림,52371,89
2010,09,제주도립 김창열미술관,0,0
2010,09,제주돌문화공원,38798,497
2010,09,제주러브랜드,33712,8427
2010,09,제주목관아지,11267,489
2010,09,제주별빛누리공원,2832,6
2010,09,제주항일기념관,4580,20
2010,09,한라산국립공원,80839,0
2010,09,한림공원,67104,4025
2010,09,항몽 유적지,11371,4
2010,09,해녀 박물관,9133,1734
2010,09,감귤박물관,5967,131
2010,09,기당미술관,752,1
2010,09,마라해양도립공원,23601,0
2010,09,박물관은살아있다,0,0
2010,09,산방산,46864,2569
2010,09,서귀포도립해양공원,21941,0
2010,09,서귀포자연휴양림,10377,0
2010,09,서복전시관,1543,576
2010,09,성산일출봉,95864,45722
2010,09,소리섬박물관,0,0
2010,09,소인국테마파크,59339,0
2010,09,신영영화박물관,5996,0
2010,09,아프리카박물관,8580,0
2010,09,여미지식물원,44922,0
2010,09,이중섭미술관,8908,97
2010,09,익스트림 아일랜드,0,0
2010,09,일출랜드,40440,378
2010,09,정방폭포,48417,3209
2010,09,제주민속촌박물관,37022,3439
2010,09,제주조각공원,1917,35
2010,09,제주추사관,2360,11
2010,09,중문주상절리대,101649,8327
2010,09,천제연폭포,41268,10018
2010,09,천지연폭포,111202,16454
2010,09,카멜리아힐,0,0
2010,09,테디베어뮤지엄,43654,14637
2010,09,퍼시픽랜드,46643,0
2010,09,아쿠아플라넷,0,0
2010,09,화락원,0,0
2010,1,(주)제주미니미니랜드,27405,0
2010,1,국립제주박물관,24284,1000
2010,1,도립미술관,0,0
2010,1,만장굴관광지,51576,11850
2010,1,목석원,0,0
2010,1,민속자연사박물관,72812,12298
2010,1,비자림,18701,127
2010,1,산굼부리,124285,3899
2010,1,삼성혈,6787,6730
2010,1,삼양선사유적지,2460,2
2010,1,생각하는 정원,18692,1677
2010,1,절물자연휴양림,31585,97
2010,1,제주도립 김창열미술관,0,0
2010,1,제주돌문화공원,30258,882
2010,1,제주러브랜드,58832,1136
2010,1,제주목관아지,9719,524
2010,1,제주별빛누리공원,2782,0
2010,1,제주항일기념관,566,18
2010,1,한라산국립공원,143679,0
2010,1,한림공원,101898,3359
2010,1,항몽 유적지,10138,53
2010,1,해녀 박물관,16108,3193
2010,1,감귤박물관,6885,322
2010,1,기당미술관,746,1
2010,1,마라해양도립공원,48562,0
2010,1,박물관은살아있다,0,0
2010,1,산방산,77477,2616
2010,1,서귀포도립해양공원,31253,0
2010,1,서귀포자연휴양림,11739,0
2010,1,서복전시관,2687,1155
2010,1,성산일출봉,156367,50784
2010,1,소리섬박물관,0,0
2010,1,소인국테마파크,74184,0
2010,1,신영영화박물관,7825,0
2010,1,아프리카박물관,9050,0
2010,1,여미지식물원,64229,0
2010,1,이중섭미술관,8094,85
2010,1,익스트림 아일랜드,0,0
2010,1,일출랜드,66764,551
2010,1,정방폭포,60389,7554
2010,1,제주민속촌박물관,48310,5607
2010,1,제주조각공원,4260,22
2010,1,제주추사관,6161,24
2010,1,중문주상절리대,143148,11671
2010,1,천제연폭포,45520,15621
2010,1,천지연폭포,150543,12568
2010,1,카멜리아힐,0,0
2010,1,테디베어뮤지엄,42769,17792
2010,1,퍼시픽랜드,49485,0
2010,1,아쿠아플라넷,0,0
2010,1,화락원,0,0
2010,11,(주)제주미니미니랜드,17932,0
2010,11,국립제주박물관,24480,964
2010,11,도립미술관,0,0
2010,11,만장굴관광지,35966,13511
2010,11,목석원,0,0
2010,11,민속자연사박물관,56273,8432
2010,11,비자림,14684,31
2010,11,산굼부리,90276,3227
2010,11,삼성혈,5564,7880
2010,11,삼양선사유적지,4440,36
2010,11,생각하는 정원,16430,661
2010,11,절물자연휴양림,25762,37
2010,11,제주도립 김창열미술관,0,0
2010,11,제주돌문화공원,13846,260
2010,11,제주러브랜드,65460,9832
2010,11,제주목관아지,7454,406
2010,11,제주별빛누리공원,2518,18
2010,11,제주항일기념관,275,12
2010,11,한라산국립공원,130556,0
2010,11,한림공원,72636,2223
2010,11,항몽 유적지,7842,44
2010,11,해녀 박물관,18716,1709
2010,11,감귤박물관,6213,449
2010,11,기당미술관,679,2
2010,11,마라해양도립공원,43947,0
2010,11,박물관은살아있다,0,0
2010,11,산방산,64962,3695
2010,11,서귀포도립해양공원,17270,0
2010,11,서귀포자연휴양림,5670,0
2010,11,서복전시관,3184,881
2010,11,성산일출봉,116916,39007
2010,11,소리섬박물관,0,0
2010,11,소인국테마파크,53538,0
2010,11,신영영화박물관,4942,0
2010,11,아프리카박물관,6399,0
2010,11,여미지식물원,48113,0
2010,11,이중섭미술관,7282,72
2010,11,익스트림 아일랜드,0,0
2010,11,일출랜드,49148,246
2010,11,정방폭포,33477,3426
2010,11,제주민속촌박물관,35629,5136
2010,11,제주조각공원,1852,25
2010,11,제주추사관,4903,27
2010,11,중문주상절리대,97910,7744
2010,11,천제연폭포,34169,12687
2010,11,천지연폭포,108308,13530
2010,11,카멜리아힐,0,0
2010,11,테디베어뮤지엄,32485,11389
2010,11,퍼시픽랜드,33573,0
2010,11,아쿠아플라넷,0,0
2010,11,화락원,0,0
2010,12,(주)제주미니미니랜드,13088,0
2010,12,국립제주박물관,25049,890
2010,12,도립미술관,0,0
2010,12,만장굴관광지,31479,7766
2010,12,목석원,0,0
2010,12,민속자연사박물관,43473,5793
2010,12,비자림,7141,16
2010,12,산굼부리,31300,2454
2010,12,삼성혈,3953,4899
2010,12,삼양선사유적지,3252,2
2010,12,생각하는 정원,11452,423
2010,12,절물자연휴양림,11004,38
2010,12,제주도립 김창열미술관,0,0
2010,12,제주돌문화공원,6717,55
2010,12,제주러브랜드,51431,8751
2010,12,제주목관아지,5502,165
2010,12,제주별빛누리공원,1541,1
2010,12,제주항일기념관,248,5
2010,12,한라산국립공원,55258,0
2010,12,한림공원,39964,1366
2010,12,항몽 유적지,6272,21
2010,12,해녀 박물관,18210,1364
2010,12,감귤박물관,6222,102
2010,12,기당미술관,679,0
2010,12,마라해양도립공원,11482,0
2010,12,박물관은살아있다,0,0
2010,12,산방산,48203,2026
2010,12,서귀포도립해양공원,8420,0
2010,12,서귀포자연휴양림,2560,0
2010,12,서복전시관,2091,454
2010,12,성산일출봉,76590,42571
2010,12,소리섬박물관,0,0
2010,12,소인국테마파크,37016,0
2010,12,신영영화박물관,4829,0
2010,12,아프리카박물관,7372,0
2010,12,여미지식물원,40596,0
2010,12,이중섭미술관,8172,101
2010,12,익스트림 아일랜드,0,0
2010,12,일출랜드,28697,319
2010,12,정방폭포,23033,2335
2010,12,제주민속촌박물관,20990,5989
2010,12,제주조각공원,1210,9
2010,12,제주추사관,3192,134
2010,12,중문주상절리대,64579,5733
2010,12,천제연폭포,23991,9992
2010,12,천지연폭포,69016,8462
2010,12,카멜리아힐,0,0
2010,12,테디베어뮤지엄,34137,14575
2010,12,퍼시픽랜드,41653,0
2010,12,아쿠아플라넷,0,0
2010,12,화락원,0,0
2011,01,(주)제주미니미니랜드,8260,255
2011,01,국립제주박물관,33354,130
2011,01,도립미술관,0,0
2011,01,만장굴관광지,39447,5716
2011,01,목석원,0,0
2011,01,민속자연사박물관,48319,4062
2011,01,비자림,5191,5
2011,01,산굼부리,18648,972
2011,01,삼성혈,5673,3758
2011,01,삼양선사유적지,3222,2
2011,01,생각하는 정원,11509,267
